certainty,item_id,sku,name,category_id,aspect,mode,proposed_value,approved_value,reviewer_notes,allowed_values,title
85,256508244468,SON-SGSURSB-10PC-11-MTL,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11",104229,"Intended Use/Discipline",FREE_TEXT,"Medical, Surgical",,,"Anesthesiology | Biological Laboratory | Cardiology | Cosmetology | Dental Laboratory | Dentistry | Dermatology | Emergency Medicine | Endocrinology | Endodontics | Family Medicine | Gastroenterology | General Surgery | Hematology | Immunology | Internal Medicine | Medical Laboratory | Microbiolo...","10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
85,256508244509,SON-DBSRT-12PC-SML-SLVR-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit",260207,Application,FREE_TEXT,"Rotary Tools, Cutting",,,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
85,256510041675,SON-7IN1SURVIVALWHISTLE-ODGRN,"7 in 1 Survival Whistle Multi-Case with LED Flashlight Compass Mirror - Green",181415,"Suitable For",FREE_TEXT,"Survival, Camping, Hiking",,,"Backpacking | Camping | Hiking | Hunting","7 in 1 Survival Whistle Multi-Case with LED Flashlight Compass Mirror - Green"
85,256510041714,SON-ANGULAR-SCISSORS,"Embroidery Shears Sewing Tailors Sharp Scissors Craft and Hobby Kelly Angular",101915,"Suitable For",FREE_TEXT,"Embroidery, Sewing, Tailoring, Crafts",,,"Beard | Hair | Mustache","Embroidery Shears Sewing Tailors Sharp Scissors Craft and Hobby Kelly Angular"
85,256510041721,SON-SPORTS-BELT-8INCH,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking",158951,Style,FREE_TEXT,Belt,,,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
85,256510041789,MCN-WINCHBUCKLE-PARENT,"GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black",181379,Closure,FREE_TEXT,Buckle,,,"Buckle | Button | Hook & Loop | Magnetic | Snap | Toggle | Zip","GEAR AID Hip Adjust Buckle, 1"", 1.5"", Black"
85,256510047624,SON-POLISHINGWHEEL-2IN,"Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin",42266,Action,FREE_TEXT,Polishing,,,"Dual Action | Rotary/Circular | Standard","Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin"
85,256510047693,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",183393,"Installation Area",SELECTION_ONLY,"Indoor & Outdoor",,,"Indoor | Indoor & Outdoor | Outdoor","Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
85,256510047696,SHM-CERAMICMICROSTRIKER-WHT-STD,"ASR Outdoor Ceramic Micro Striker Scraper Create Sparks Emergency Fire Starter White",166126,"Suitable For",FREE_TEXT,"Emergency Fire Starting, Camping, Survival",,,"Backpacking | Camping | Hiking | Hunting","Ceramic Non-Metal Micro Striker Create Sparks Emergency Fire Starter"
85,256510047928,MCN-MBMPRK-STD-PARENT,"GEAR AID Tenacious Tape Mesh Patches for Tent and Bug Screen Repair, 3"" Rounds",36120,Features,FREE_TEXT,"Mesh, Repair Patches",,,"Absorbent | Compact | Disposable | Easy Packing | Heavy Duty | Impact-Resistant | Lightweight | Reusable | Rubber Grip | Shocker | UV-Blocking | Waterproof","GEAR AID Tenacious Tape Mesh Patches for Tent and Bug Screen Repair, 3"" Rounds"
85,256510047966,SON-100PKZIPLOCKBAG-PARENT,"100pc Self Locking Plastic Bags 2mm Thick All Purpose Storage Baggies",43504,Features,FREE_TEXT,"Self-Locking, Resealable",,,"Dishwasher Safe | Drawstring | Dust-proof | Hanging | Microwave Safe | w/Mirror | Waterproof | With Umbrella Holder | With Wheels | Zipper","100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes"
85,256510048011,MET-PCLC-PARENT,"GEAR AID Ellipse Cord Locks, Black, Orange",181379,Closure,FREE_TEXT,"Cord Lock",,,"Buckle | Button | Hook & Loop | Magnetic | Snap | Toggle | Zip","GEAR AID Ellipse Cord Locks, Black, Orange"
85,256510048042,SON-COMPANIONWHISTLES-ORG,"ASR Outdoor Hiking Companion Whistles Emergency Survival Tools 105 dB Rating",181414,"Suitable For",FREE_TEXT,"Hiking, Emergency, Survival",,,"Backpacking | Camping | Hiking | Hunting","Hiking Companion Whistles Emergency Survival Tools 105 dB Rating"
85,256510048094,SON-AOPMTSFGP-SML-GRY-HPNR,"SE JT-GT26 Small Precious Metal Testing Stone",262020,"Suitable For",FREE_TEXT,"Precious Metal Testing",,,"Bead Stringing | Casting | Cutting | Enameling | Engraving | Grinding | Identification/Testing | Jewelry Making | Measuring | Metal Embossing | Metalsmithing | Polishing | Punching/Stamping | Sawing | Setting | Shaping | Sizing | Soldering | Wire Working","SE JT-GT26 Small Precious Metal Testing Stone"
85,256514435510,MCN-TTAPEREPAIRPATCHES-AMZ-PARENT,"GEAR AID Tenacious Tape Mini Patches to Repair Jackets, Tents and Rain Gear, 1.5""x2.5""",36120,Features,FREE_TEXT,"No-Sew, Adhesive",,,"Absorbent | Compact | Disposable | Easy Packing | Heavy Duty | Impact-Resistant | Lightweight | Reusable | Rubber Grip | Shocker | UV-Blocking | Waterproof","GEAR AID Tenacious Tape No-Sew Mini Repair Patches for Jackets, Tents 1.5""x2.5"""
85,256515004658,MCN-SEAMGRIP-TF-PARENT,"Gear Aid Seam Grip TF Tent Fabric Sealer for Waterproofing",36120,Features,FREE_TEXT,"Waterproof, Fabric Sealer",,,"Absorbent | Compact | Disposable | Easy Packing | Heavy Duty | Impact-Resistant | Lightweight | Reusable | Rubber Grip | Shocker | UV-Blocking | Waterproof","GEAR AID Seam Grip TF Tent Fabric Sealer for Waterproofing, Clear, 4 fl oz"
85,256525915552,UPD-INCRED-2-STATIONERY-9PC,"Disney Pixar Incredibles 2 9 pc Stationary Set",261068,"Original/Licensed Reproduction",SELECTION_ONLY,"Licensed Reproduction",,,"Licensed Reproduction | Original","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
85,256525915660,SON-DHCSDBS-6PC,"6pc Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble",50382,Application,FREE_TEXT,Drilling,,,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
85,256525915668,SON-6IBSPSSS-6-SLVR,"Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip",28171,"Cut Type",FREE_TEXT,"Blunt Tip",,,"Pinking | Scalloping | Serrated | Standard (Straight)","Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip"
85,256525915681,MCN-PCXHD-1100-BLCK-RFLCT-100FT-BUN,"Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet",181413,"Suitable For",FREE_TEXT,"Camping, Outdoor",,,"Backpacking | Camping | Hiking | Hunting","Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet"
85,256525915710,SON-HDASB-MED-BL,"4pk Heavy Duty AA Steadfast Batteries",50602,Voltage,FREE_TEXT,1.5V,,,"1.2 V | 1.25 V | 1.5 V | 1.6 V | 1.85 V | 2.0 V | 2.4 V | 2.5 V | 3 V | 3.2 V | 3.6 V | 3.7 V | 3.8 V | 3.85 V | 4 V | 4.2 V | 4.5 V | 4.8 V | 5 V | 6 V | 7.2 V | 7.4 V | 8 V | 9 V | 9.6 V | 12 V | 18 V | 20 V | 24 V | 36 V | 48 V | 52V | 60 V","4pk Heavy Duty AA Steadfast Batteries"
85,256525915727,SON-ADTMGBKC-SML-ASSRTD,"Aluminum Dog Tags Engraveable Blank Key Chains Military Identification - 1 pc",156462,Theme,SELECTION_ONLY,Militaria,,,Militaria,"Aluminum Dog Tags Engraveable Blank Key Chains Military Identification"
85,256525915736,SON-HHMHDSS4XM-5X3X25,"Helping Hand Magnifier Heavy Duty Soldering Station - 4x Magnification",262020,"Suitable For",FREE_TEXT,"Soldering, Electronics, Hobby Work",,,"Bead Stringing | Casting | Cutting | Enameling | Engraving | Grinding | Identification/Testing | Jewelry Making | Measuring | Metal Embossing | Metalsmithing | Polishing | Punching/Stamping | Sawing | Setting | Shaping | Sizing | Soldering | Wire Working","Helping Hand Magnifier Heavy Duty Soldering Station - 4x Magnification"
85,256525915738,SON-ROTARY-TOOL-KIT-RA9276,"Universal Tool 276pc Rotary Tool Accessories Kit on Revolving Stand",262020,"Set Includes",FREE_TEXT,"Rotary Tool Accessories, Revolving Stand",,,"Bur | Chisel | Clamp | Hammer | Jewelry File | Needle Nose Plier | Plier | Punch | Round Nose Plier | Stamp | Tool Organizer | Zipped Case","Universal Hobby Rotary Tool Set w/ Revolving Stand - 276pc"
85,256525915757,SON-WRRFSDE175MM-10PC-SML-SLVR,"ToolTreaux 10pc Double Ended Fine Cut Riffler File Set for Metal Jewelry Work",178974,Cut,FREE_TEXT,"Double Ended",,,"Curved-Cut | Double-Cut | Millenicut | Rasp-Cut | Shear-Cut | Single-Cut | Undercut","Wood Rasp Coarse Cut Riffler File Set Double Ended Bearing Steel 175mm 10pc"
85,256525915776,SON-JEL14XMFPHCP-14X-BLCK,"Jewelers Eye Loupe 14X Magnification for Precision Hobby Arts and Craft Projects",262020,"Suitable For",FREE_TEXT,"Jewelry, Hobby, Arts and Crafts",,,"Bead Stringing | Casting | Cutting | Enameling | Engraving | Grinding | Identification/Testing | Jewelry Making | Measuring | Metal Embossing | Metalsmithing | Polishing | Punching/Stamping | Sawing | Setting | Shaping | Sizing | Soldering | Wire Working","Jewelers Eye Loupe 14X Magnification for Precision Hobby Arts and Craft Projects"
85,256525915806,NPT-EMSPOCKETKNIFE-ORG,"ASR Outdoor Camping EMS Emblem Pocket Knife Spring Assisted Serrated Tanto Blade Orange",75236,"Blade Edge",FREE_TEXT,Serrated,,,"Partially Serrated | Serrated | Straight Edge","ASR Outdoor 8"" Pocket Knife - Orange"
85,256525915852,SON-POCKET-KNIFE-KFD702,"ASR Outdoor Sleek 7"" Folding Pocket Knife Drop Point Blade, Black",48818,"Blade Type",FREE_TEXT,"Drop Point",,,"Clip Point | Drop Point | Hawkbill | Karambit | Leaf | Needle Point | Pen | Sheepsfoot | Spear Point | Spey Point | Straight Back | Tanto | Trailing Point | Wharncliffe","ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife"
85,256525915852,SON-POCKET-KNIFE-KFD702,"ASR Outdoor Sleek 7"" Folding Pocket Knife Drop Point Blade, Black",48818,"Opening Mechanism",FREE_TEXT,Folding,,,"Assisted | Manual","ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife"
85,256525915860,SON-BLACKSTRETCHBALLS-100PK-8IN,"Universal Tool 100 Pack Black Stretch Cord with Black Ball 8 Inch Length",85917,"End Material",FREE_TEXT,Rubber,,,"Aluminum | Brass | Stainless Steel","Black Stretch Cord with Black Ball 8 Inch Length - 100 Pack"
85,256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",168867,"Cord Type",SELECTION_ONLY,Cordless,,,"Corded | Cordless","Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
85,256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",168867,"Power Source",FREE_TEXT,"Rechargeable Battery",,,"Battery | Butane / Propane Gas | Candle | Corded | Oil | Solar | USB","Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
85,256525915882,SON-NECKKNIFE-BLU,"4 Inch ASR Outdoor Fixed Blade Tanto Point Neck Knife - Blue",75235,Features,FREE_TEXT,"Neck Knife, Fixed Blade",,,"Corrosion Resistant | Ergonomic Handle | Lanyard Included | Lightweight | Non-Slip Grip | Sheath Included","Fixed Blade Tanto Point Hunting Neck Knife - Blue 4 Inch"
85,256525915885,SON-5FT60IRTSMT,"Retractable Sewing Tape Measure 60 inch Tailor Seamstress for Arts and Crafts",28171,"Suitable For",FREE_TEXT,"Sewing, Tailoring, Arts and Crafts",,,"Left-handed | Right-handed","Retractable Sewing Tape Measure 60 inch Tailor Seamstress Accessory"
85,256525915907,UNV-URCHCTFTW6EB-BUN-4PK-8,"Unisex Razor Comb Home Hair Cut Thinning Feathering Trimming 6 Extra Blades 4pk",101915,Shape,FREE_TEXT,Comb,,,"Leaf | Shape Shifter | Shark Teeth | Stiletto | Stork | Willow","Unisex Razor Comb Home Hair Cut Thinning Feathering Trimming 6 Extra Blades 4pk"
85,256546386816,SHM-UV9LF-SML-BLCK,"ASR Federal 51 LED UV Black Light 395nm Dual Mode Flashlight 6 Inch",16037,"Lighting Technology",FREE_TEXT,"UV LED",,,"Fluorescent | Halogen | Incandescent | Krypton | LED | UV-Light | Xenon","ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
85,256546395553,SON-MEBH-10PC-SML-SLVR,"Universal Tool 10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools",50382,Application,FREE_TEXT,"Power Tools, Drills",,,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","10Pack Standard Hex Shank Magnetic Bit Extension Holder for Power Tools"
85,257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",181040,"Pest Type",FREE_TEXT,"Flying Insects, Mosquitoes",,,"Cockroach | Fly | Mosquito | Wasp","ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
90,256249413299,MCN-CAMOFORM-EBAY2-PARENT,"GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2” x 144”, Various Colors",177911,Features,FREE_TEXT,"Self-Cling, Reusable",,,"Glare-Free | Lightweight | Portable | Quick-Drying | Water Resistant | Weather Resistant","GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2"" x 144"", Various Colors"
90,256380454290,MCN-NIGLO-PARENT,"GEAR AID Ni Glo 2"" Glowing Keychain for Camping, SCUBA, Fishing, Multi Colors",52373,Features,FREE_TEXT,"Glowing, Keychain",,,"Detachable | Emergency tool | LED | Multifunctional","GEAR AID Ni Glo 2"" Glowing Keychain for Camping, SCUBA, Fishing, Multi Colors"
90,256444840061,ASR-MEDIUMSIZECARABINERSKEEP,"Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk",50814,"Product Type",FREE_TEXT,Carabiner,,,"Ascender | Belay Device | Carabiners | Climbing Cam | Climbing Pulley | Nuts/ Rocks | Pitons | Quickdraw | Racks | Rappel Ring | Snap Hook","Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk"
90,256444840061,ASR-MEDIUMSIZECARABINERSKEEP,"Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk",50814,Size,FREE_TEXT,Medium,,,"Large | Mini","Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk"
90,256446183297,MCN-MTRFT-3X20E-PARENT,"GEAR AID Tenacious Tape Reflective, Jackets, Outdoor Gear, 3"" x 20"", Silver",36120,Features,FREE_TEXT,Reflective,,,"Absorbent | Compact | Disposable | Easy Packing | Heavy Duty | Impact-Resistant | Lightweight | Reusable | Rubber Grip | Shocker | UV-Blocking | Waterproof","GEAR AID Tenacious Tape Reflective, Jackets, Outdoor Gear, 3"" x 20"", Silver"
90,256446183403,SON-ICE-TEMPERED-SCISSOR-SP102-4PK,"4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch",101915,"Suitable For",FREE_TEXT,"Salon, Hairdressing, Barbering",,,"Beard | Hair | Mustache","4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch"
90,256446183485,MCN-TACMICRTERTOWEL-PARENT-HPN-2,"Gear Aid Tactical Ultra-Compact Microfiber Towel",181398,Features,FREE_TEXT,"Quick Dry",,,"Absorbent | Compact | Disposable | Easy Packing | Lightweight | Quick-Drying | Reusable | Soft | Sun-Protective Fabric","GEAR AID Quick Dry Microfiber Towel for Travel, Camping, Sports, XL, 35” x 62”"
90,256462820576,CARABINER-JUMBO-BLUE,"ASR Outdoor 6.5 Inch Jumbo Aluminum Carabiner Hiking Cushion Grip - Blue",13362,Type,FREE_TEXT,Carabiner,,,,"Jumbo Aluminum Utility Carabiner With Grip - Blue 7 Inch"
90,256462854889,SON-AO155IMWSAH-155-BLCK-2,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",73522,"Blade Edge",FREE_TEXT,Serrated,,,"Plain | Serrated | Combination","ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle"
90,256462854889,SON-AO155IMWSAH-155-BLCK-2,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",73522,"Handle Material",FREE_TEXT,Paracord,,,"Aluminum | Bone | Brass | Carbon Fiber | Cord Wrapped | Horn | Leather | Plastic | Rubber | Shell | Stag/Antler | Stainless Steel | Titanium | Wood","ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle"
90,256470618745,MCN-REFLTTAPEPATCH-PARENT,"GEAR AID Tenacious Tape Reflective Patches for Jackets, Outdoor Gear, Silver",36120,Features,FREE_TEXT,Reflective,,,"Absorbent | Compact | Disposable | Easy Packing | Heavy Duty | Impact-Resistant | Lightweight | Reusable | Rubber Grip | Shocker | UV-Blocking | Waterproof","GEAR AID Tenacious Tape Reflective Patches for Jackets, Outdoor Gear, Silver"
90,256476123885,MCN-GADWNCLN10OZ-10OZ-HVAR,"Gear Aid ReviveX Down Cleaner",259621,For,FREE_TEXT,"Down Jackets, Sleeping Bags",,,"Appliance | Automotive | Bathroom | Carpet | Cook Top | Dinnerware | Dishes | Dishwasher | Electronics | Fabric | Furniture | Furniture/Upholstery | Glass | Hard Floor | Jewelry | Kitchen | Leather | Metal | Mould/Mildew | Outdoor | Oven/Grill | Plastic | Sink/Drain | Tile/Grout | Toilet | Washin...","GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz"
90,256508244309,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL",40587,Features,FREE_TEXT,"Ultra Absorbent, Quick Dry",,,"Braided | Compressed/Magic Towel | Disposable | Embroidered | Hooded | Monogrammed | Pockets | Ribbed | Textured | With Clip | With Crystal","Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
90,256508244326,SON-AO6MMSSBBSS-6MM-CHRM,"ASR Outdoor 6mm Sling Shot Ball Bearings Steel 50 Piece Set",117141,"Suitable For",FREE_TEXT,Slingshot,,,"Competitions | Fishing | Hunting","ASR Outdoor 6mm Sling Shot Ball Bearings Steel 50 Piece Set"
90,256508244356,SON-ESSBL-LG-SLVR,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch",87100,"Fill Material",FREE_TEXT,Mylar,,,"Down | Down & Feather Mix | Duck Down | Feather | Polyester | Synthetic | White Goose Down","Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch"
90,256508244362,SON-AOPAKR-SML-SLVR,"ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory",52373,Accents,FREE_TEXT,"Nickel Plated",,,"Beaded | Bow | Buckle | Button | Crochet | Embroidered | Eyelet | Feather | Fringe | Fur Trim | Glitter | Lace | Layered | Logo | Medallion | Pleated | Quilted | Rhinestone | Ruffle | Scalloped | Sequin | Shells | Stone | Strap | Studded | Tasseled | Zipper","ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory"
90,256508244394,SON-35STORK-SCISSORS-IR-TT,"ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch",183191,Shape,FREE_TEXT,Stork,,,"Bent Handle | Curved Tip | Double Curved | Hook-Blade | Micro-Tip Curved | Steeple Tip | Stork | Straight Tip","ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch"
90,256508244398,SHM-PSHKBZTB-SML-BLCK,"Zak Tool ZT14 Handcuff Key Universal Fit Police Pen Style Pocket Clip",39665,Organization,SELECTION_ONLY,Police,,,Police,"Zak Tool Universal Handcuff Key Pocket Pen Security Device ZT-14, Black"
90,256508244468,SON-SGSURSB-10PC-11-MTL,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11",104229,Product,FREE_TEXT,"Scalpel Blades",,,"Blade | Disposable Scalpel | Handle","10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
90,256508244478,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",50382,Application,FREE_TEXT,"Screw Extraction",,,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
90,256508244500,SON-6MMWBHWBACA-BL,"ASR Outdoor Universal Water Bottle Holder With Blue Aluminum Carabiner Clip Attachment",50814,"Product Type",FREE_TEXT,"Water Bottle Holder",,,"Ascender | Belay Device | Carabiners | Climbing Cam | Climbing Pulley | Nuts/ Rocks | Pitons | Quickdraw | Racks | Rappel Ring | Snap Hook","Universal Water Bottle Holder With Blue Aluminum Carabiner Clip Attachment"
90,256509144716,KOL-FRUITVEGGIEPEELER-PARENT,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)",20641,"Food Compatibility",FREE_TEXT,"Fruits and Vegetables",,,"Candy | Cheese | Deep Fry | Fruit | Meat | Oil | Pasta | Salad | Sugar, Icing Sugar & Cocoa | Universal | Vegetables","Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
90,256510041675,SON-7IN1SURVIVALWHISTLE-ODGRN,"7 in 1 Survival Whistle Multi-Case with LED Flashlight Compass Mirror - Green",181415,"Set Includes",FREE_TEXT,"Whistle, LED Flashlight, Compass, Mirror",,,"Emergency Blanket | Fire Starter | Flashlight | Lighter | Paracord | Signal Mirror | Whistle","7 in 1 Survival Whistle Multi-Case with LED Flashlight Compass Mirror - Green"
90,256510041714,SON-ANGULAR-SCISSORS,"Embroidery Shears Sewing Tailors Sharp Scissors Craft and Hobby Kelly Angular",101915,Shape,FREE_TEXT,Angular,,,"Leaf | Shape Shifter | Shark Teeth | Stiletto | Stork | Willow","Embroidery Shears Sewing Tailors Sharp Scissors Craft and Hobby Kelly Angular"
90,256510041721,SON-SPORTS-BELT-8INCH,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking",158951,Sport/Activity,FREE_TEXT,"Running, Hiking",,,"Running & Jogging","Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
90,256510041735,LST-KARAOKE-KEYBOARD-A57,"KidPlay Products Little Pianist Singing Musical Karaoke Keyboard Lights Up Blue",64602,Features,FREE_TEXT,"Lights Up, Karaoke, Musical",,,"Auto-Tune | Battery Indicator | Bluetooth | Built-in FM Radio Tuner | Compact | DJ Lights | Independent Channel Control | iTunes Integration | LCD Display | Lightweight | Memory Card Slot | Multi-Channel System | Portable | Rechargeable Battery | Rugged Construction | Water-Resistant | Wireless I...","KidPlay Karaoke Keyboard - Blue"
90,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",112581,"Control Style",FREE_TEXT,Touch,,,"App Control | Pull Chain | Remote Control | Voice | Wall Switch","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
90,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",112581,"Power Source",FREE_TEXT,"Rechargeable Battery",,,"Battery | Corded | Solar | USB | Wall Plug-In","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
90,256510047590,SON-GUNCLEANKIT-24PC,"24 Piece Set ASR Outdoor Gun Cleaning Kit Brass Punches Brushes and Patches",22700,"Main Purpose",FREE_TEXT,Cleaning,,,"Deep Cleaning | Lubrication | Preservative | Rust Protection","24 Piece set ASR Outdoor Gun Cleaning Kit Brass Punches Brushes and Patches"
90,256510047607,SON-PISTOLKIT-66PC,"ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case",22700,"Main Purpose",FREE_TEXT,Cleaning,,,"Deep Cleaning | Lubrication | Preservative | Rust Protection","ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case"
90,256510047611,SON-FIRSTAIDKIT-100PC,"ASR Outdoor First Aid Kit in Waterproof Dry Sack Emergency Supplies 100 Pieces",75035,"Main Purpose",FREE_TEXT,"First Aid",,,"Arthritis | Emergency Treatment | First Aid","100 PC Emergency Waterproof First Aid Dry Sack Kit Camping Outdoors"
90,256510047655,SON-KCIPHAC-275-ASSRTD,"Mini Waterproof Container ID Pill Holder Vial  Key Chain with O Ring Seal (One Container)",75041,Features,FREE_TEXT,"Waterproof, Key Chain, O Ring Seal",,,"Adjustable | Adjustable Compartment | Braille | Lock Compartment | Scented | Transparent | Travel Size | Waterproof","Key Chain ID Pill Holder Plastic Coated Interior O Ring Cap (Assorted Colors)"
90,256510047921,SON-ICE-TEMPERED-SCISSOR-SP102,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 5.5 inch",101915,"Suitable For",FREE_TEXT,"Salon, Hairdressing, Barbering",,,"Beard | Hair | Mustache","Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 5.5 inch"
90,256510047925,SON-155BSSMRWZSS-155E-BLCK,"15.5"" Black Stainless Steel Machete, Recurved Blade with Zigzag Serrated Spine",73522,"Blade Edge",FREE_TEXT,Serrated,,,"Plain | Serrated | Combination","Recurved Blade Machete with Zigzag Serrated Spine and Paracord Handle 15"""
90,256510047925,SON-155BSSMRWZSS-155E-BLCK,"15.5"" Black Stainless Steel Machete, Recurved Blade with Zigzag Serrated Spine",73522,"Blade Length",FREE_TEXT,"15 Inch",,,"Less than 2in. | 2 - 3in. | 3 - 3.49in. | 3.5 - 4in. | 4.1 - 5in. | Over 5in.","Recurved Blade Machete with Zigzag Serrated Spine and Paracord Handle 15"""
90,256510047925,SON-155BSSMRWZSS-155E-BLCK,"15.5"" Black Stainless Steel Machete, Recurved Blade with Zigzag Serrated Spine",73522,"Blade Type",FREE_TEXT,Recurved,,,"Clip Point | Drop Point | Karambit | Needle Point | Sheepsfoot | Spay Point | Spear Point | Straightback | Tanto | Trailing Point | Wharncliffe","Recurved Blade Machete with Zigzag Serrated Spine and Paracord Handle 15"""
90,256510047925,SON-155BSSMRWZSS-155E-BLCK,"15.5"" Black Stainless Steel Machete, Recurved Blade with Zigzag Serrated Spine",73522,"Handle Material",FREE_TEXT,Paracord,,,"Aluminum | Bone | Brass | Carbon Fiber | Cord Wrapped | Horn | Leather | Plastic | Rubber | Shell | Stag/Antler | Stainless Steel | Titanium | Wood","Recurved Blade Machete with Zigzag Serrated Spine and Paracord Handle 15"""
