account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
ige,256446183453,,"GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent, Tarp Repair, 3""x5""",OK,100.0,79,138,,"Quickly patch up silnylon tents and tarps with Tenacious Tape Silnylon Patches. Apply these peel-and-stick patches to permanently repair all types of silnylon and nylon gear including hammocks, backpacks and stuff sacks. Made of strong, ripstop nylon fabric and backed by a waterproof silicone-based ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent, Tarp Repair, 3”x5” MSRP 14.99 GEAR AID Quickly patch up silnylon tents and tarps with Tenacious Tape Silnylon Patches. Apply these peel-and-stick patches to permanently repair all "
ige,256525915652,,Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan),OK,100.0,28,55,,"THE HOOKER This military-style nylon strap with high-density snap hook makes for easy attachment to any FlatlineOps shooting bag, allowing you to conveniently hang your FlatlineOps bag in any environment.","Irongate American Supply Our eBay Store About Us Contact Us Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan) MSRP 25.99 Flatline Ops THE HOOKER This military-style nylon strap with high-density snap hook makes for easy attachment to any FlatlineOps shooting bag, allowing you to conven"
ige,256525915710,,4pk Heavy Duty AA Steadfast Batteries,OK,100.0,18,39,,Power all of your devices with the 4pk of Steadfast AA Batteries. These batteries are heavy duty and mercury free.,Irongate American Supply Our eBay Store About Us Contact Us 4pk Heavy Duty AA Steadfast Batteries MSRP 10.99 Steadfast Power all of your devices with the 4pk of Steadfast AA Batteries. These batteries are heavy duty and mercury free. Product Details MPN: SON UPC: Features: Steadfast Batteries - 4pk 
ige,256525915640,,Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver,OK,100.0,72,92,,"Be prepared on the go with the ASR Outdoor 5"" Thumb Assisted Folding Knife! This knife features a 3.5"" blade, and extends to an overall length of 8.25"" when unfolded. Once folded, the knife with handle is just 5"" in length, making it easy to bring with you just about anywhere. The blade is construct","Irongate American Supply Our eBay Store About Us Contact Us Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver MSRP 16.99 ASR Outdoor Be prepared on the go with the ASR Outdoor 5"" Thumb Assisted Folding Knife! This knife features a 3.5"" blade, and extends to an overall length of 8."
ige,256519595025,,"7pc Beginner Gold Panning Kit with 1/2 Classifier Screen, Gold Pan, Snuffer",OK,100.0,83,142,,"The SE Prospector's Choice 7 PC Beginners Gold Panning Kit has the essential tools you need for every gold panning and prospecting adventure. You can easily classify your findings with the sifting and dual-riffled pans. The dual riffles catch gold flakes, and the mesh sifting pan allows you to scree","Irongate American Supply Our eBay Store About Us Contact Us 7 PC Beginner Gold Panning Kit with 1/2 Classifier Screen, Gold Pan, Snuffer MSRP 39.99 The SE Prospector's Choice 7 PC Beginners Gold Panning Kit has the essential tools you need for every gold panning and prospecting adventure. You can ea"
ige,256525915826,,"Serrated Tweezer Tong Set with Case- 12, 10, and 8 Inch 3pc Large",OK,100.0,61,86,,"Performing as a pick up tool, tongs, or precision tool, these tweezers can be used anywhere! Use them when working with crafts, hobbies, miniature parts, tight spaces, watch or jewelry repair, soldering, and more! The stainless steel tweezers come with a hand grip and serrated tip to tightly hold on","Irongate American Supply Our eBay Store About Us Contact Us Serrated Tweezer Tong Set with Case- 12, 10, and 8 Inch 3pc Large MSRP 12.99 Sona Performing as a pick up tool, tongs, or precision tool, these tweezers can be used anywhere! Use them when working with crafts, hobbies, miniature parts, tigh"
ige,256508250506,,Survival Multi-Purpose Paracord Rope OD Green- 100 ft,OK,100.0,61,88,,"The 100ft SE Paracord Rope in OD Green is a great multi-purpose rope for camping, hiking, survival, and all your outdoor activities. When reliability is essential, The SE Survival Paracord is a must-have addition to your survival kit or camping/hiking gear collection. This rope has a working load of","Irongate American Supply Our eBay Store About Us Contact Us Survival Multi-Purpose Paracord Rope OD Green- 100 ft MSRP 10.99 Sona The 100ft SE Paracord Rope in OD Green is a great multi-purpose rope for camping, hiking, survival, and all your outdoor activities. When reliability is essential, The SE"
ige,256500167211,,Camping Utensil Set Knife Fork Spoon,OK,100.0,57,91,,"Get ready for your next meal on the go with the SE 3 in 1 Multi Function Outdoor Utensil Set! This set includes a knife, fork, and a spoon that clip together for convenience. Perfect for any camping, backpacking, or other travel situations. Not only great for the outdoors, keep a set in your car, at","Irongate American Supply Our eBay Store About Us Contact Us Camping Utensil Set Knife Fork Spoon MSRP 9.99 Sona Get ready for your next meal on the go with the SE 3 in 1 Multi Function Outdoor Utensil Set! This set includes a knife, fork, and a spoon that clip together for convenience. Perfect for a"
ige,256510047702,,"GEAR AID 550 Paracord and Carabiner 7 Strand Utility Camping, Reflective, 100 ft",OK,100.0,74,144,,"Bring this versatile 550 Paracord on your next outdoor adventure. Use it as a utility cord, survival bracelet, or tie-down rope. Made of 100% nylon, the 7-strand cord is strong enough to withstand the elements and can be untied for other uses at camp. Available in camo, orange, and reflective black ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID 550 Paracord and Carabiner, 7 Strand Utility, Camping, Survival 100 ft MSRP GEAR AID Bring this versatile 550 Paracord on your next outdoor adventure. Use it as a utility cord, survival bracelet, or tie-down rope. Made of 100% nylo"
ige,256510047619,,"GEAR AID Zipper Pulls, Backpack Bag Repair, Set of 2",OK,100.0,50,100,,"Part of GEAR AID’s complete line of replacement parts, these Zipper Pulls are a no-sew solution to zipper failures. Use it to easily replace broken or missing zipper pulls on virtually any slider. With a pull strength of up to 60 lbs, these ergonomically designed zipper pulls are made to last. Alway","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Zipper Pulls, Backpack Bag Repair, Set of 2 MSRP 16.99 GEAR AID Part of GEAR AID’s complete line of replacement parts, these Zipper Pulls are a no-sew solution to zipper failures. Use it to easily replace broken or missing zipper p"
ige,256510047616,,"GEAR AID Care Kit with Pro Cleaner,Water Repellent Spray and Mini Patches",OK,100.0,80,158,,"The Revivex Wash and DWR Care Kit for GORE-TEX fabrics includes everything you need to keep high-tech gear looking good. Select the appropriate kit, all of which include Revivex Pro Cleaner, a tech wash that effectively removes dirt, grime and stains without stripping off gear’s durable water repell","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Care Kit with Pro Cleaner,Water Repellent Spray and Mini Patches MSRP 59.99 GEAR AID The Revivex Wash and DWR Care Kit for GORE-TEX fabrics includes everything you need to keep high-tech gear looking good. Select the appropriate ki"
ige,256508244303,,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 1 Gallon",OK,100.0,73,129,,Restore or add durable water repellency (DWR) to several outdoor garments at once with Revivex Wash-In Water Repellent. Treat ski and rain gear with this concentrated water repellent all season long. As a fluorocarbon-free formula it’s effective to use on all high-performance gear including GORE-TEX,"Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 1 Gallon MSRP 249.99 GEAR AID Restore or add durable water repellency (DWR) to several outdoor garments at once with Revivex Wash-In Water Repellent. Treat ski and rain g"
ige,257016930958,,"GEAR AID Sea Gold Anti-Fog Gel Coating for SCUBA Dive Masks, 1.25 fl oz",OK,100.0,68,122,,"When you need to defog a scuba mask, use Sea Gold Anti-Fog Gel. It provides a powerful coating that lasts longer than other anti-fog treatments – giving divers and snorkelers hours of clear vision underwater. It’s highly concentrated, so you can enjoy multiple dives with just one treatment. Use in a","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Sea Gold Anti-Fog Gel Coating for SCUBA Dive Masks, 1.25 fl oz MSRP 37.99 GEAR AID When you need to defog a scuba mask, use Sea Gold Anti-Fog Gel. It provides a powerful coating that lasts longer than other anti-fog treatments – gi"
ige,256525915782,,Orange Emergency Hammer Window Punch and Seat Belt Cutter,OK,100.0,79,119,,"The Emergency Hammer is a tool every driver should have! It is designed to help prevent being trapped in a wrecked or submerged vehicle. Should the doors become jammed shut or a seat belt locked after an accident, the double-sided steel hammer points allow the driver to easily shatter side and rear ",Irongate American Supply Our eBay Store About Us Contact Us Orange Emergency Hammer Window Punch and Seat Belt Cutter MSRP 14.99 Universal Tool The Emergency Hammer is a tool every driver should have! It is designed to help prevent being trapped in a wrecked or submerged vehicle. Should the doors be
ige,256515004688,,"GEAR AID Revivex Leather Boot Care Kit with Cleaner, Brush and Cloth",OK,100.0,62,111,,"The Revivex Leather Boot Care Kit is the ideal choice for cleaning and protecting leather footwear from dirt and rain. The kit includes Revivex Boot and Shoe Cleaner (concentrated gel) to effectively remove grime without damaging the leather. Whether it’s a work boot or dance shoe, use this kit to c","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Leather Boot Care Kit with Cleaner, Brush and Cloth MSRP 24.99 GEAR AID The Revivex Leather Boot Care Kit is the ideal choice for cleaning and protecting leather footwear from dirt and rain. The kit includes Revivex Boot an"
ige,256508244430,,Large Translucent Waterproof Camping Storage Container -  5.5 Inch,OK,100.0,92,149,,"The SE Waterproof Storage Container is a great addition to any adventurer's gear collection. Each container measures 5½ x 3 x 1 inch, the perfect size for keeping a smart phone, pocket knife and many other essential items safe and dry. These cases are constructed of durable plastic and come with a f","Irongate American Supply Our eBay Store About Us Contact Us Large Translucent Waterproof Camping Storage Container - 5.5 Inch MSRP 9.99 Sona The SE Waterproof Storage Container is a great addition to any adventurer's gear collection. Each container measures 5½ x 3 x 1 inch, the perfect size for keep"
ige,256525915669,,Collapsible Water Storage Carrier with Handle 5 Gallon,OK,100.0,78,108,,"Stay hydrated on the go with the Outdoor Collapsible Water Carrier! This will hold up to 5 gallons of water, yet collapses to be small and compact. Comes with strong handle that folds flat for ease of transportation and on/off spigot to avoid spills. When collapsed this can easily fit into backpacks","Irongate American Supply Our eBay Store About Us Contact Us Collapsible Water Storage Carrier with Handle 5 Gallon MSRP 18.99 Sona Stay hydrated on the go with the Outdoor Collapsible Water Carrier! This will hold up to 5 gallons of water, yet collapses to be small and compact. Comes with strong han"
ige,256525915678,,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping, OD Green, XL, 35"" x 62""",OK,100.0,64,160,,"Use our Quick Dry Microfiber Towels to wick away water and perspiration fast. Perfect as a travel towel, it’s ultra-compact and lightweight for easy packing in backpacks and workout bags. This high-performance towel absorbs five times its weight in water and dries faster than standard towels. Specia","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Quick Dry Microfiber Towel for Travel, Camping, OD Green, XL, 35” x 62” MSRP 34.99 GEAR AID Use our Quick Dry Microfiber Towels to wick away water and perspiration fast. Perfect as a travel towel, it’s ultra-compact and lightweight"
ige,256510048067,,"GEAR AID Revivex Down Care Kit for Outdoors, Down Cleaner and Repair Patches",OK,100.0,61,129,,"Wash down jackets, vests and sleeping bags properly with Revivex Down Cleaner. Restore loft and warmth while preserving the natural oils in down gear with this gentle down detergent. Just one down wash per season will keep your feathered-insulated gear fresh, lofty and warm. It will also clean water","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Down Care Kit for Outdoors, Down Cleaner and Repair Patches MSRP 44.99 GEAR AID Wash down jackets, vests and sleeping bags properly with Revivex Down Cleaner. Restore loft and warmth while preserving the natural oils in dow"
ige,256525915798,,Universal Hobby Mini Bead Crimping Pliers Carbon Steel Jewelry Making Tool,OK,100.0,62,88,,Create beautiful jewelry with the Universal Hobby Mini Bead Crimping Pliers! This pair of pliers is constructed of durable 50 carbon steel and has a hardness of 40-42. They will easily close crimp beads and crimp tubes for a quality finish. The handle features a comfortable textured grip to add trac,Irongate American Supply Our eBay Store About Us Contact Us Universal Hobby Mini Bead Crimping Pliers Carbon Steel Jewelry Making Tool MSRP 12.99 Sona Create beautiful jewelry with the Universal Hobby Mini Bead Crimping Pliers! This pair of pliers is constructed of durable 50 carbon steel and has a 
ige,255343573163,,"SE GP-SB35-MAT Prospector's Choice 10""x27"" Trimmable Riffled Sluice Box Matting",OK,100.0,84,122,,"The SE GP-SB35-MAT Prospector's Choice 10"" x 27"" Trimmable Riffled Sluice Box Matting has 3 traditional (and proven) gold-collecting riffle styles within its channel, including Hungarian, V-shape, and square. It is perfect to enhance your prospecting adventure! This item can fit in a 10” metal sluic","Irongate American Supply Our eBay Store About Us Contact Us SE GP-SB35-MAT Prospector's Choice 10""x27"" Trimmable Riffled Sluice Box Matting MSRP 45.99 SE The SE GP-SB35-MAT Prospector's Choice 10"" x 27"" Trimmable Riffled Sluice Box Matting has 3 traditional (and proven) gold-collecting riffle styles"
ige,256510041680,,"GEAR AID Revivex Suede, Nubuck and Fabric Boot Care Kit with Protector Spray",OK,100.0,76,124,,"The Revivex Suede, Nubuck and Fabric Boot Care Kit is all you need to safely clean and protect suede, nubuck, canvas and waterproof-breathable footwear like GORE-TEX® boots. The complete Deluxe Kit includes suede cleaner, a water repellent spray, a stiff brush to remove dirt, and an eraser block to ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Suede, Nubuck and Fabric Boot Care Kit with Protector Spray MSRP 59.99 GEAR AID The Revivex Suede, Nubuck and Fabric Boot Care Kit is all you need to safely clean and protect suede, nubuck, canvas and waterproof-breathable "
ige,256525915831,,"9 Pocket Tool Belt Pouch Heavy Duty Suede Leather For Hammer Nails, Pink",OK,100.0,54,81,,"The Universal Tool 9 Pocket Pink Tool Belt is a great addition to any crafter or hobbyists tool supplies. Each belt features 5 main pockets, 3 smaller pockets and a steel hammer holder. The pouches themselves are constructed of heavy duty pink suede leather. The tool pouch features a 2 inch web belt","Irongate American Supply Our eBay Store About Us Contact Us 9 Pocket Tool Belt Pouch Heavy Duty Suede Leather For Hammer Nails, Pink Toolbelt MSRP 59.99 Universal Tool The Universal Tool 9 Pocket Pink Tool Belt is a great addition to any crafter or hobbyists tool supplies. Each belt features 5 main "
ige,256510047704,,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz",OK,100.0,73,127,,Restore or add durable water repellency (DWR) to several outdoor garments at once with Revivex Wash-In Water Repellent. Treat ski and rain gear with this concentrated water repellent all season long. As a fluorocarbon-free formula it’s effective to use on all high-performance gear including GORE-TEX,"Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz MSRP 19.99 GEAR AID Restore or add durable water repellency (DWR) to several outdoor garments at once with Revivex Wash-In Water Repellent. Treat ski and rain ge"
ige,256525927112,,Large Sifting Scoop Pay Dirt Hand Trowel for Gold Panning - Orange,OK,100.0,70,113,,"Going treasure hunting? Then you need the SE 8.5"" Orange Sand Scooper! This sand scooper is super lightweight, making it ideal for scooping up sand to shake out treasures on dry, sandy beaches. Since it's constructed of durable plastic, it wont interfere with your metal detector making it easier to ","Irongate American Supply Our eBay Store About Us Contact Us Large Sifting Scoop Pay Dirt Hand Trowel for Gold Panning - Orange MSRP 24.99 ASR Outdoor Going treasure hunting? Then you need the SE 8.5"" Orange Sand Scooper! This sand scooper is super lightweight, making it ideal for scooping up sand to"
ige,256277420435,,Black 8 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types,OK,100.0,66,97,,"Trap gold while gold prospecting with the SE Professional 8 Inch Gold Pan! The Professional Gold Pan features riffled traps to catch your gold as the lighter material flows out of the pan, a wide textured bottom for efficient separation of your remaining black sands and deep black color to highlight",Irongate American Supply Our eBay Store About Us Contact Us Black 8 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types MSRP 12.99 Sona Trap gold while gold prospecting with the SE Professional 8 Inch Gold Pan! The Professional Gold Pan features riffled traps to catch your gold as the lighter m
ige,256508244448,,Magnifying Tweezer 4X Magnification for Gold Prospecting Mining,OK,100.0,64,93,,"The SE Tweezer is the essential utilitarian tweezer for inspecting not only gold but precious gems and minerals as well. The tweezers feature an optical-quality glass lens with 4x magnification, and they will show fine detail without distortion. Made of stainless steel, the blades have precision nee",Irongate American Supply Our eBay Store About Us Contact Us Magnifying Tweezer 4X Magnification for Gold Prospecting Mining MSRP 7.99 Sona The SE Tweezer is the essential utilitarian tweezer for inspecting not only gold but precious gems and minerals as well. The tweezers feature an optical-quality 
ige,256510047956,,"GEAR AID 325 Paracord and Carabiner, 3mm Utility Cord for Camping & Hiking, 50ft",OK,100.0,57,124,,"At 50 ft, the 325 Paracord is long enough to be a clothesline and light enough to be packed away for camping, hiking, and hunting adventures. Use it as a sling, boot lace, or zipper pull during emergency situations and unexpected gear failures. Available in black and nav green, this multipurpose par","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID 325 Paracord and Carabiner, 3mm Utility Cord for Camping & Hiking, 50ft MSRP 11.99 GEAR AID At 50 ft, the 325 Paracord is long enough to be a clothesline and light enough to be packed away for camping, hiking, and hunting adventure"
ige,256510047608,,GEAR AID 1 Gallon Revivex Down Cleaner Deep Wash for Jackets and Sleeping Bags,OK,100.0,61,127,,"Wash down jackets, vests and sleeping bags properly with Revivex Down Cleaner. Restore loft and warmth while preserving the natural oils in down gear with this gentle down detergent. Just one down wash per season will keep your feathered-insulated gear fresh, lofty and warm. It will also clean water","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 1 Gallon MSRP 139.99 GEAR AID Wash down jackets, vests and sleeping bags properly with Revivex Down Cleaner. Restore loft and warmth while preserving the natural oils in "
ige,256525915885,,Retractable Sewing Tape Measure 60 inch Tailor Seamstress Accessory,OK,100.0,84,125,,"The Tailors Tape is a simple but essential tool for sewing, crafts, and other general purposes; it never hurts to have an extra one handy as they are used so frequently. This particular unit features non-stretch, soft and flexible fiberglass fabric tape with contrasting increments in red. The vivid ","Irongate American Supply Our eBay Store About Us Contact Us Retractable Sewing Tape Measure 60 inch Tailor Seamstress Accessory MSRP 6.99 Sona The Tailors Tape is a simple but essential tool for sewing, crafts, and other general purposes; it never hurts to have an extra one handy as they are used so"
ige,256526374832,,Jumbo Aluminum Utility Carabiner with Grip - Black 7 Inch,OK,100.0,86,119,,"Keep your sporting goods and fitness equipment handy with the Jumbo Aluminum Carabiner! The Jumbo Carabiner is a great item to bring along camping, hiking, to the gym and just about any outdoor activity. Attach one to your backpack, water bottle, keys or purse to keep things handy and organized. The","Irongate American Supply Our eBay Store About Us Contact Us Jumbo Aluminum Utility Carabiner with Grip - Black 7 Inch MSRP 14.99 Sona Keep your sporting goods and fitness equipment handy with the Jumbo Aluminum Carabiner! The Jumbo Carabiner is a great item to bring along camping, hiking, to the gym"
ige,256510047656,,ToolTreaux Hook and Pick Precision Automotive Tool Set Puller Removers 6 Pieces,OK,100.0,102,144,,"The ToolTreaux 6pc hook and pick set comes with 6 different types of hooks and picks including a straight, hook, complex, 90 degree, combination, and double angle. These tools are ideal for pulling clips, wires, gaskets, and other small parts during automotive repair. Each hook and pick features an ","Irongate American Supply Our eBay Store About Us Contact Us MSRP 19.99 Product Details MPN: SON UPC: Features: VERSATILE HOOK AND PICK SET - The ToolTreaux 6pc hook and pick set comes with 6 different types of hooks and picks including a straight, hook, complex, 90 degree, combination, and double an"
ige,256510047992,,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30"" x 50""",OK,100.0,64,159,,"Use our Quick Dry Microfiber Towels to wick away water and perspiration fast. Perfect as a travel towel, it’s ultra-compact and lightweight for easy packing in backpacks and workout bags. This high-performance towel absorbs five times its weight in water and dries faster than standard towels. Specia","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30” x 50” MSRP 32.43 GEAR AID Use our Quick Dry Microfiber Towels to wick away water and perspiration fast. Perfect as a travel towel, it’s ultra-compact and lightweight"
ige,256525915671,,ASR Outdoor Prospecting Magnifying Tweezer & Vial Kit - 4x Magnification,OK,100.0,78,102,,"The ASR Outdoor Tweezer and Vial Combo Set is the essential utilitarian tweezer for inspecting not only gold but precious gems and minerals as well. The tweezers feature an optical-quality glass lens with 4x magnification, these tweezers will show fine detail without distortion. Made of stainless st",Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor Prospecting Magnifying Tweezer & Vial Kit - 4x Magnification MSRP 11.99 ASR Outdoor The ASR Outdoor Tweezer and Vial Combo Set is the essential utilitarian tweezer for inspecting not only gold but precious gems and minerals as w
ige,256525915894,,(24 Pack) Emergency Blanket Insulated Thermal Reflector Retains Body Heat,OK,100.0,68,112,,"This 84"" x 52"" Emergency Insulated Thermal Sleeping Blanket is an essential emergency or camping kit item. Mylar foil assists the body in heat retention during emergency situations. Can be used as a regular blanket in cold conditions while sleeping. It's also reusable and won't tear easily, allowing","Irongate American Supply Our eBay Store About Us Contact Us (24 Pack) Emergency Blanket Insulated Thermal Reflector Retains Body Heat MSRP 69.98 ASR Outdoor This 84"" x 52"" Emergency Insulated Thermal Sleeping Blanket is an essential emergency or camping kit item. Mylar foil assists the body in heat "
ige,256525915808,,Small Field Knife Pocket Fishing Tackle Box Grooved Angle Sharpening Stone,OK,100.0,41,86,,"The pocket sharpening stone is a simple and economical tool for your tackle box, emergency kit, knife sheath and more. It is ideal for use in the field as it is not bulking and will not weigh you down. A sharp blade is imperative to any field operation and only allows for a better experience.","Irongate American Supply Our eBay Store About Us Contact Us Small Field Knife Pocket Fishing Tackle Box Grooved Angle Sharpening Stone MSRP 12.99 ASR Outdoor The pocket sharpening stone is a simple and economical tool for your tackle box, emergency kit, knife sheath and more. It is ideal for use in "
ige,256446183413,,"GEAR AID Seam Grip Silicone Sealant for Silnylon Tents and Tarps, Clear 1.5 oz",OK,100.0,55,123,,"Seam Grip SIL is specially formulated for sealing seams on tents and other products constructed or coated with silicone waterproofing. Previously known as SIL Net, this clear sealant dries to a flexible rubber that bonds on all silicone treated gear including ultralight tents and backpacks. One tube","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Seam Grip Silicone Sealant for Silnylon Tents and Tarps, Clear 1.5 oz MSRP 16.99 GEAR AID Seam Grip SIL is specially formulated for sealing seams on tents and other products constructed or coated with silicone waterproofing. Previo"
ige,256510048092,,"GEAR AID Snap Hooks, Set of 2, Black",OK,100.0,60,102,,"Part of GEAR AID’s complete line of replacement parts, the Snap Hooks are a no-sew solution to attaching cords and loops. Use it to easily replace broken tent fly hooks or customize gear with detachable shoulder straps. Made of durable plastic materials, snap it onto D-rings, tri-glides and webbing ","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Snap Hooks, Set of 2, Black MSRP 12.99 GEAR AID Part of GEAR AID’s complete line of replacement parts, the Snap Hooks are a no-sew solution to attaching cords and loops. Use it to easily replace broken tent fly hooks or customize g"
ige,256525915728,,Single Band Folding Slingshot Molded Grip Leather Pouch,OK,100.0,48,72,,"This ASR Outdoor Single Band Folding Slingshot is great for practicing your accuracy, camping, or just having fun with friends at the paintball park. It comes with 2 10.5"" rubber bands and a sturdy iron frame. It also features a leather ammo pouch and 4"" plastic handle with a molded grip for added c","Irongate American Supply Our eBay Store About Us Contact Us Single Band Folding Slingshot Molded Grip Leather Pouch MSRP 19.99 ASR Outdoor This ASR Outdoor Single Band Folding Slingshot is great for practicing your accuracy, camping, or just having fun with friends at the paintball park. It comes wi"
ige,256525915684,,Hook and Loop Self Adhesive Sewing Tape 40 Inch 3/4 Wide for Arts Crafts - Black,OK,100.0,59,102,,"When you want to fasten something to the wall, you can't always use tacks and nails. A simple solution would be tape, but if you want to take it on and off, tape isn't going to do the job. The solution: self-adhesive hook and loop fastener strips. Be sure to keep these handy strips around the house,","Irongate American Supply Our eBay Store About Us Contact Us Hook and Loop Self Adhesive Sewing Tape 40 Inch 3/4 Wide for Arts Crafts - Black MSRP 14.99 Sona When you want to fasten something to the wall, you can't always use tacks and nails. A simple solution would be tape, but if you want to take i"
ige,256525915632,,Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point,OK,100.0,68,98,,"Be prepared on the go with the ASR Outdoor Paka Wood Pocket Knife! This standard sized pocket knife is 4.25"" in length folded, and once unfolded it measures 7.55"" in length. The drop point blade itself is constructed of durable 440 stainless steel and is about 3"" long. The handle features a cool pak","Irongate American Supply Our eBay Store About Us Contact Us Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point MSRP 19.99 ASR Outdoor Be prepared on the go with the ASR Outdoor Paka Wood Pocket Knife! This standard sized pocket knife is 4.25"" in length folded, and once unfolded it m"
ige,256525915760,,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,",OK,100.0,66,170,,"Calling all little cops in training! This fun police themed playset includes one play mat, two police vehicles and five traffic signs. Toddlers and little kids will love zooming all over town, policing the next emergency with the friction powered toy car and airplane toy! Featuring an airplane toy a","Irongate American Supply Our eBay Store About Us Contact Us Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue, Boys Ages 3+ MSRP 34.99 Kidplokio Calling all little cops in training! This fun police themed playset includes one play mat, two police vehicles and five traffic"
ige,256510048041,,SE GP3-PD55 Prospector's Choice Plastic Disposable Droppers (50 PC.),OK,100.0,84,139,,"The SE GP3-PD55 Prospector's Choice Plastic Disposable Droppers (50 PC.) include graduated plastic polyethylene 5-1/2"" droppers, which are unbreakable one-piece pipettes that are used to draw and dispense liquids and have a 3 mL capacity. Hold the pipette and squeeze and release the top bulb end to ","Irongate American Supply Our eBay Store About Us Contact Us SE GP3-PD55 Prospector's Choice Plastic Disposable Droppers (50 PC.) MSRP 14.99 SE The SE GP3-PD55 Prospector's Choice Plastic Disposable Droppers (50 PC.) include graduated plastic polyethylene 5-1/2"" droppers, which are unbreakable one-pi"
ige,256525915852,,ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife,OK,100.0,43,110,,"The ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife is 3.75"" long, and the blade length is 2.79"" long. It is lightweight and pocket-sized so that you can carry it anywhere with you on the go. The handle is comfortable and non-slip. You can use it every day at home, outdoors, camping, hiking ","Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife MSRP 15.96 ASR Outdoor The ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife is 3.75"" long, and the blade length is 2.79"" long. It is lightweight and pocket-sized so that you can"
ige,256510047965,,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz",OK,100.0,82,148,,"Mildew smell, body odor, and other unpleasant scents can ruin expensive gear. Use Revivex Odor Eliminator to get rid of bad smells, not just mask it. Previously known as Mirazyme, this concentrated blend of water-activated microbes removes the bacteria causing the odor. Apply as spray or soak to tre","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz MSRP 14.99 GEAR AID Mildew smell, body odor, and other unpleasant scents can ruin expensive gear. Use Revivex Odor Eliminator to get rid of bad smells, not just m"
ige,256510047597,,Seam Grip SIL Silicone Sealant and Silnylon Patches for Silnylon Tents and Tarps,OK,100.0,80,141,,"Seam Grip SIL is specially formulated for sealing seams on tents and other products constructed or coated with silicone waterproofing. Previously known as SIL Net, this clear sealant dries to a flexible rubber that bonds on all silicone-treated gear including ultralight tents and backpacks. One tube",Irongate American Supply Our eBay Store About Us Contact Us Seam Grip SIL Silicone Sealant and Silnylon Patches for Silnylon Tents and Tarps MSRP 27.99 GEAR AID Seam Grip SIL is specially formulated for sealing seams on tents and other products constructed or coated with silicone waterproofing. Prev
