numeric_id,gid,handle,title,status,vendor,product_type,category,seo_title,seo_desc,seo_desc_len,body_len,tags_count,image_alt,url,missing_seo_description,seo_too_short,seo_too_long,missing_category,missing_product_type,thin_body,missing_vendor,missing_image,missing_image_alt,priority
9881939575084,gid://shopify/Product/9881939575084,asr-outdoor-8-inch-heavy-duty-full-tang-harpoon-point-fixed-blade-knife-with-wood-handle-and-belt-loop-sheath,"8 Inch Heavy Duty Full Tang Harpoon Point Fixed Blade Knife with Wood Handle and Belt Loop Sheath",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives",,,0,1513,27,"harpoon hunting knife with short blade full tang fixed blade 8 inches",https://asroutdoor.com/products/asr-outdoor-8-inch-heavy-duty-full-tang-harpoon-point-fixed-blade-knife-with-wood-handle-and-belt-loop-sheath,1,0,0,0,0,0,0,0,0,3
9882392428844,gid://shopify/Product/9882392428844,7-5-inch-drop-point-fixed-blade-knife-with-finger-hole-with-spin-bearings-and-sheath-brown,"7.5 Inch Drop Point Fixed Blade Knife with Finger Hole with Spin Bearings and Sheath, Brown",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives",,,0,1257,10,"ball bearing spin knife for tricks small blade utility",https://asroutdoor.com/products/7-5-inch-drop-point-fixed-blade-knife-with-finger-hole-with-spin-bearings-and-sheath-brown,1,0,0,0,0,0,0,0,0,3
9883653177644,gid://shopify/Product/9883653177644,6-25-inch-440-stainless-steel-mini-clip-point-fixed-blade-pocket-knife-2-colors,"6.25 Inch 440 Stainless Steel Mini Clip Point Fixed Blade Pocket Knife (2 Colors)",ACTIVE,"ASR Outdoor",Survival/Camping,"Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Weapons > Collectible Knives > Pocket Collectible Knives",,,0,1240,27,"two small knives in their sheaths mini huntsman knife",https://asroutdoor.com/products/6-25-inch-440-stainless-steel-mini-clip-point-fixed-blade-pocket-knife-2-colors,1,0,0,0,0,0,0,0,0,3
9883932754220,gid://shopify/Product/9883932754220,portable-telescoping-collapsible-stool-with-carry-handle-outdoor-camping-gear-black-17-75-inch-fully-extended,"Portable Telescoping Collapsible Stool with Carry Handle Outdoor Camping Gear, Black (17.75 Inch Fully Extended)",ACTIVE,"ASR Outdoor",Survival/Camping,"Furniture > Chairs > Folding Chairs & Stools > Folding Stools",,,0,1255,13,"Collapsible Stool telescope stool camping hiking or lounge",https://asroutdoor.com/products/portable-telescoping-collapsible-stool-with-carry-handle-outdoor-camping-gear-black-17-75-inch-fully-extended,1,0,0,0,0,0,0,0,0,3
9892036575532,gid://shopify/Product/9892036575532,stainless-steel-coffee-mug-with-collapsible-handles-camping-essentials-2-sizes,"Stainless Steel Coffee Mug with Collapsible Handles Camping Essentials (2 Sizes)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Cookware & Dinnerware > Camping Cups",,,0,1598,22,"collapsible cofee mug camping hook on compatible",https://asroutdoor.com/products/stainless-steel-coffee-mug-with-collapsible-handles-camping-essentials-2-sizes,1,0,0,0,0,0,0,0,0,3
9892051288364,gid://shopify/Product/9892051288364,11-75oz-stainless-steel-and-enamel-coffee-mug-camping-essentials-classic-speckled-blue,"11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Classic Speckled Blue",ACTIVE,"ASR Outdoor",Survival/Camping,"Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs",,,0,1156,19,"steel camping coffee mug essentials for coffee and hot chocolate",https://asroutdoor.com/products/11-75oz-stainless-steel-and-enamel-coffee-mug-camping-essentials-classic-speckled-blue,1,0,0,0,0,0,0,0,0,3
9919285690668,gid://shopify/Product/9919285690668,asr-outdoor-collapsible-camping-lantern-cob-assorted-colors,"Collapsible Camping Lanterns (Black or Grey)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Lights & Lanterns",,,0,1593,7,"Camping Lantern night light for campers",https://asroutdoor.com/products/asr-outdoor-collapsible-camping-lantern-cob-assorted-colors,1,0,0,0,0,0,0,0,0,3
9930931896620,gid://shopify/Product/9930931896620,12-inch-stainless-steel-full-tang-gut-hook-hunting-knife-with-sheath,"12 Inch Full Tang Steel Axe Hatchet with Gut Hook Hex Holes Paracord Handle and Sheath, Black",ACTIVE,"ASR Outdoor",Survival/Camping,"Hardware > Tools > Axes",,,0,1977,44,"hatchet axe multi tool",https://asroutdoor.com/products/12-inch-stainless-steel-full-tang-gut-hook-hunting-knife-with-sheath,1,0,0,0,0,0,0,0,0,3
9978779468076,gid://shopify/Product/9978779468076,asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,"13pc Creekside Gold Panning Kit with Drawstring Backpack and Mini Classifiers",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods > Outdoor Recreation",,,0,1324,12,"Mini Classifier Gold Panning Kit Gold Prospecting equipment",https://asroutdoor.com/products/asr-outdoor-creekside-gold-panning-kit-with-drawstring-backpack-and-mini-classifiers-13pc,1,0,0,0,0,0,0,0,0,3
9979838169388,gid://shopify/Product/9979838169388,7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,"7 Inch Folding Tactical Pocket Knife with Drop Point 440 Stainless Steel Blade, Black",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives > Locking Blade Knives",,,0,870,7,"Simple Pocket Knife Black Flip Knife",https://asroutdoor.com/products/7-inch-folding-tactical-pocket-knife-with-drop-point-440-stainless-steel-blade-black,1,0,0,0,0,0,0,0,0,3
9983056183596,gid://shopify/Product/9983056183596,asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,"200ft High Visibility Marking Ribbon, Flagging Tape Backpacking Safety Hiking Gear (Assorted Colors)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking",,,0,612,15,"multi-color flagging tape or marking tape",https://asroutdoor.com/products/asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,1,0,0,0,0,0,0,0,0,3
9994170827052,gid://shopify/Product/9994170827052,asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,"14pc Remote Adventure 30L Rucksack Gold Panning Kit with Classifier Screens (3 Colors)",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods > Outdoor Recreation",,,0,2231,13,"Gold Panning gear set with green buckets, backpack, and other tools on a white background",https://asroutdoor.com/products/asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,1,0,0,0,0,0,0,0,0,3
10003820839212,gid://shopify/Product/10003820839212,17pc-gold-prospecting-equipment-essentials-field-kit-with-classifier-screens,"16pc Gold Prospecting Equipment Essentials Field Kit with Classifier Screens",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods > Outdoor Recreation",,,0,1582,0,"3 classifier set with 14 inch gold pan, 12 inch gold pan, and 10 inch gold pan. Single riffle and dual riffle pans",https://asroutdoor.com/products/17pc-gold-prospecting-equipment-essentials-field-kit-with-classifier-screens,1,0,0,0,0,0,0,0,0,3
10006911058220,gid://shopify/Product/10006911058220,20pc-complete-gold-panning-kit-with-50-inch-folding-sluice-box-and-5-gallon-bucket-3-colors,"20pc Complete Gold Panning Kit with 50 Inch Folding Sluice Box and 5 Gallon Bucket (3 Colors)",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods > Outdoor Recreation",,,0,1823,43,"Gold Panning Kit with 5 gallon bucket and sluice box",https://asroutdoor.com/products/20pc-complete-gold-panning-kit-with-50-inch-folding-sluice-box-and-5-gallon-bucket-3-colors,1,0,0,0,0,0,0,0,0,3
10006929572140,gid://shopify/Product/10006929572140,asr-outdoor-clear-pocket-portable-travel-gold-panning-kit-for-prospecting-11pc,"10pc Fine Gold Recovery Pocket Prospecting Kit in Clear Waterproof Container",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods > Outdoor Recreation",,,0,1487,0,"Small Pocket Gold Panning Collection Kit waterproof and sealed shut",https://asroutdoor.com/products/asr-outdoor-clear-pocket-portable-travel-gold-panning-kit-for-prospecting-11pc,1,0,0,0,0,0,0,0,0,3
10013731029292,gid://shopify/Product/10013731029292,550-paracord-shoelaces-for-hiking-boots-and-shoes-1-pair,"PARALACE 550 Paracord Shoelaces for Hiking Boots and Shoes, 1 Pair (4 Colors) (5 Lengths)",ACTIVE,"ASR Outdoor",Survival/Camping,"Apparel & Accessories > Shoe Accessories > Shoelaces",,,0,1528,11,"Set of Paralace boot laces in black, beige, and green on a white background",https://asroutdoor.com/products/550-paracord-shoelaces-for-hiking-boots-and-shoes-1-pair,1,0,0,0,0,0,0,0,0,3
10016120537388,gid://shopify/Product/10016120537388,universal-fit-black-survival-550-paracord-belt-with-stainless-steel-buckle-52-inch,"Universal Fit Survival 550 Paracord Belt with Stainless Steel Buckle, 52 inch",ACTIVE,"ASR Outdoor",Survival/Camping,"Apparel & Accessories > Clothing Accessories > Belts",,,0,2102,11,"Three paracord belts in green, brown, and black with metal buckles on a white background.",https://asroutdoor.com/products/universal-fit-black-survival-550-paracord-belt-with-stainless-steel-buckle-52-inch,1,0,0,0,0,0,0,0,0,3
10017172390188,gid://shopify/Product/10017172390188,full-magnesium-body-fire-starter-with-striker-survival-gear,"Full Magnesium Body Fire Starter Survival Tool with Striker",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1479,27,"Flint and Steel Fire starter Silver Classic Fire striker with keychain",https://asroutdoor.com/products/full-magnesium-body-fire-starter-with-striker-survival-gear,1,0,0,0,0,0,0,0,0,3
10027574034732,gid://shopify/Product/10027574034732,14-inch-metal-detecting-tool-sand-scoop-with-coin-probe-3-colors,"14 Inch Metal Detecting Sand Scoop with Coin Probe (3 Colors)",ACTIVE,"ASR Outdoor","Metal Detecting","Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1168,15,"Metal detector wand with classifying trowel for sifting through dirt and rock",https://asroutdoor.com/products/14-inch-metal-detecting-tool-sand-scoop-with-coin-probe-3-colors,1,0,0,0,0,0,0,0,0,3
10049578107180,gid://shopify/Product/10049578107180,serrated-digger-beach-combing-metal-detector-accessories-backpack-kit-22-piece,"Serrated Digger Beach Combing Metal Detector Accessories Backpack Kit, 22 Piece",ACTIVE,"ASR Outdoor","Metal Detecting","Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,849,5,"Backpack with camping gear including a bucket, tools, and bottles on a white background",https://asroutdoor.com/products/serrated-digger-beach-combing-metal-detector-accessories-backpack-kit-22-piece,1,0,0,0,0,0,0,0,0,3
10068970799404,gid://shopify/Product/10068970799404,stainless-steel-funnel-1-1-2-dia-with-3-8-spout,"304 Stainless Steel Flask Funnel Camping Gear (1-1/2 Inch Diameter with 3/8 Inch Spout)",ACTIVE,"ASR Outdoor",Survival/Camping,"Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Funnels",,,0,992,8,"Stainless steel funnel on a white background",https://asroutdoor.com/products/stainless-steel-funnel-1-1-2-dia-with-3-8-spout,1,0,0,0,0,0,0,0,0,3
10068971356460,gid://shopify/Product/10068971356460,12-piece-display-5-4-in-1-rechargeable-emergency-dynamo-am-fm-radio-flashlight-power-bank-emergency-siren,"4 in 1 Hand Crank Emergency AM/FM Weather Radio, Flashlight, Power Bank, Alarm Siren for Camping Gear and Survival Kits",ACTIVE,"ASR Outdoor",Survival/Camping,"Electronics > Communications > Communication Radios",,,0,2527,28,"4-in-1 Emergency packaging with features and specifications on a white background",https://asroutdoor.com/products/12-piece-display-5-4-in-1-rechargeable-emergency-dynamo-am-fm-radio-flashlight-power-bank-emergency-siren,1,0,0,0,0,0,0,0,0,3
10068972994860,gid://shopify/Product/10068972994860,stainless-steel-hip-flask-6-oz-capacity-screw-cap-for-camping-hiking,"6oz Brushed 201 Stainless Steel and Chrome Screw Top Portable Pocket Flask",ACTIVE,"ASR Outdoor",Survival/Camping,"Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Flasks",,,0,1275,6,"Stainless Steel Hip Flask 6oz with brushed finish and screw top lid",https://asroutdoor.com/products/stainless-steel-hip-flask-6-oz-capacity-screw-cap-for-camping-hiking,1,0,0,0,0,0,0,0,0,3
10069016609068,gid://shopify/Product/10069016609068,chrome-stainless-steel-premium-portable-hip-flask-8oz,"8oz Brushed 201 Stainless Steel and Chrome Screw Top Portable Pocket Flask",ACTIVE,"ASR Outdoor",Survival/Camping,"Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Flasks",,,0,1282,6,"Stainless steel flask on a white background",https://asroutdoor.com/products/chrome-stainless-steel-premium-portable-hip-flask-8oz,1,0,0,0,0,0,0,0,0,3
10069742944556,gid://shopify/Product/10069742944556,asr-outdoor-3-inch-locking-aluminum-carabiner-clip-edc-camping-hiking-gear-assorted-colors,"3 Inch Locking Aluminum Carabiner Clip EDC Camping Hiking Gear (Assorted Colors)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Multifunction Tools & Knives",,,0,1937,11,"Three carabiners in green, black, and silver on a white background",https://asroutdoor.com/products/asr-outdoor-3-inch-locking-aluminum-carabiner-clip-edc-camping-hiking-gear-assorted-colors,1,0,0,0,0,0,0,0,0,3
10069756018988,gid://shopify/Product/10069756018988,5lb-navy-blue-wool-blanket-camping-survival-gear-64-x-84-inches,"5lb Navy Blue Wool Blanket Camping Survival Gear, 64 x 84 Inches (70% Wool, 30% Synthetic)",ACTIVE,"ASR Outdoor",Survival/Camping,"Home & Garden > Emergency Preparedness > Emergency Blankets",,,0,2344,10,"Folded navy blanket with orange stitching on a white background",https://asroutdoor.com/products/5lb-navy-blue-wool-blanket-camping-survival-gear-64-x-84-inches,1,0,0,0,0,0,0,0,0,3
10069811331372,gid://shopify/Product/10069811331372,2pc-stainless-steel-flask-and-funnel-set-for-hiking-camping-outdoor-gear-2-sizes,"2pc Stainless Steel Flask and Funnel Set for Hiking Camping Outdoor Gear GIft Set (2 Sizes)",ACTIVE,"ASR Outdoor",Survival/Camping,"Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Flasks",,,0,2054,10,"Stainless steel flask with funnel on a white background",https://asroutdoor.com/products/2pc-stainless-steel-flask-and-funnel-set-for-hiking-camping-outdoor-gear-2-sizes,1,0,0,0,0,0,0,0,0,3
8406498541868,gid://shopify/Product/8406498541868,asr-outdoor-deluxe-50-aluminum-folding-sluice-box-gold-panning-backpack-kit,"24pc Deluxe 50 Inch Aluminum Folding Sluice Box Gold Panning Kit with 30L Backpack",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods > Outdoor Recreation",,"Backpack Sluice Box Gold Prospecting Kit",40,1768,18,"deluxe expert gold panning kit with 50in sluice box",https://asroutdoor.com/products/asr-outdoor-deluxe-50-aluminum-folding-sluice-box-gold-panning-backpack-kit,0,1,0,0,0,0,0,0,0,1
8461244170540,gid://shopify/Product/8461244170540,rock-pick-hammer,"20oz Rock Pick Mining Hammer, 11-inch Pointed Tip Gold Prospectors Tool",ACTIVE,"ASR Outdoor","Gold Panning","Hardware > Tools > Hammers","20oz Rock Pick Mining Hammer 11-inch Pointed Tip Gold Prospectors Tool","20oz rock pick hammer 20oz geology mining tool rock hounding fossil digging gold prospecting masonry brick hammer construction contractor german nail stump game octoberfest hammerschlagen",187,2670,24,"A silver-colored dual sided geology rock pick hammer with a pointed tip and rubberized grip handle, isolated on a white background.",https://asroutdoor.com/products/rock-pick-hammer,0,0,1,0,0,0,0,0,0,1
8461244367148,gid://shopify/Product/8461244367148,30-inch-four-riffle-plastic-sluice-box-for-gold-prospecting-green,"Multi Riffle Plastic Sluice Box Gold Prospecting Equipment, Green",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods","Portable Backpack Gold Panning Sluice Box","Portable Backpack Gold Panning Sluice Box",41,2690,14,"A 32-inch four riffle plastic sluice box for gold prospecting, colored in green with a black shoulder strap.",https://asroutdoor.com/products/30-inch-four-riffle-plastic-sluice-box-for-gold-prospecting-green,0,1,0,0,0,0,0,0,0,1
8461244793132,gid://shopify/Product/8461244793132,asr-outdoor-sluice-box-gold-prospecting-kit-pan-vial-snifter-trowel-tweezer-7pc,"7pc Beginner Sluice Box Gold Panning Kit with Gold Prospecting Equipment (Aluminum or Plastic)",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods","ASR Outdoor Sluice Box Gold Prospecting Kit Pan Vial Snifter Trowel Tweezer 7pc","ASR Outdoor Sluice Box Gold Prospecting Kit Pan Vial Snifter Trowel Tweezer 7pc",79,4272,13,"7 piece gold panning sluice box kit with 50 inch sluice box",https://asroutdoor.com/products/asr-outdoor-sluice-box-gold-prospecting-kit-pan-vial-snifter-trowel-tweezer-7pc,0,0,0,0,0,0,0,0,0,0
10038582280492,gid://shopify/Product/10038582280492,orange-heavy-duty-abs-plastic-tent-stakes-ground-anchor-camping-essentials,"Orange Heavy Duty ABS Plastic Tent Stakes Ground Anchor Camping Essentials",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Tent Accessories > Tent Poles & Stakes > Tent Stakes","ASR Outdoor Orange heavy duty Tent Stakes Durable Tent Pegs","High visibility orange tent stakes buy in bulk option for anchoring tents or canopies. Anti rust tent pegs",106,1525,7,"Heavy Duty Plastic Tent Stakes camping essentials",https://asroutdoor.com/products/orange-heavy-duty-abs-plastic-tent-stakes-ground-anchor-camping-essentials,0,0,0,0,0,0,0,0,0,0
