certainty,item_id,sku,name,category_id,aspect,mode,proposed_value,approved_value,reviewer_notes,allowed_values,title
90,236345069166,SON-SDEPS-4PC,"Double Ended Steel Pick Set with Grooved Grip Metal Working Pottery Craft Tools",116496,"Suitable For",FREE_TEXT,"Metal Working, Pottery, Craft",,,"Clay | Foam | Polymer | Soap | Wax","Double Ended Steel Pick Set with Grooved Grip Metal Working Pottery Craft Tools"
90,236345069173,NPT-POCKETKNIFE-BLK,"ASR Outdoor 3 in 1 Hiking Camping Survival Multi Tool Fire Starter Pocket Knife",75236,"Number of Tools",FREE_TEXT,3,,,"3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | More Than 15","ASR Outdoor 3 in 1 Hiking Camping Survival Multi Tool Fire Starter Pocket Knife"
90,236345069175,PRF-MUSCLEPOSTER-PARENT,"Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home",28009,"Certificate of Authenticity (COA)",SELECTION_ONLY,No,,,"Yes | No","Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
90,236345069184,DOY-NORALACE-PARENT,"ASR Tactical TitanLace 950 Technora Work Boot Lace (Multiple Sizes and Colors)",169282,"Shoelace Material",FREE_TEXT,Technora,,,"Cotton | Leather | Rubber","ASR Tactical TitanLace 950 Technora Work Boot Lace (Multiple Sizes and Colors)"
90,236345069189,SON-TT-DSTT60I-3PK,"ToolTreaux 60 Inch Tailors Measuring Tape Sewing Supplies, Assorted Colors, 3pk",183295,"Unit of Measurement",FREE_TEXT,"Inches and Millimeters",,,"Imperial | Metric","3 Pack Double Sided 60 inch Tailors Tape Measure Seamstress Alteration Sewing"
90,236345137201,DOY-4PRONGCLOCKKEY-EVEN,"Universal Tool Antique Grandfather Brass Clock Key 4 Prongs - Even Numbers",261610,Engraved,SELECTION_ONLY,No,,,"Yes | No","Universal Tool Antique Grandfather Brass Clock Key 4 Prongs - Even Numbers"
90,236345137221,DLX-NAILFILES-18PC,"Home Essentials Nail Files Buffers Emery Boards Beauty Tools Set Mani Pedi 18pc",11872,Power,FREE_TEXT,Manual,,,"150 W | 175 W | 200 W | 225 W | 250 W | 275 W | 300 W | 325 W | 350 W | 375 W | 400 W | 425 W | 450 W | 475 W | 500 W","Home Essentials Nail Files Buffers Emery Boards Beauty Tools Set Mani Pedi 18pc"
90,236345137221,DLX-NAILFILES-18PC,"Home Essentials Nail Files Buffers Emery Boards Beauty Tools Set Mani Pedi 18pc",11872,"Power Source",FREE_TEXT,Manual,,,"Battery | Electric | Manual","Home Essentials Nail Files Buffers Emery Boards Beauty Tools Set Mani Pedi 18pc"
90,236345137228,NPT-FLGKNIFE-HWT258A,"ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Flag",179793,Type,FREE_TEXT,"Fixed Blade Knife",,,"Fixed Blade Knife | Folding Knife | Practice Butterfly Knife | Practice Fixed Blade Knife | Practice Throwing Knife | Rubber Knife","ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Flag"
90,236345146199,DOY-PARALACE-PARENT,"ASR Outdoor 550 Paracord Hiking Boot Laces Upgraded Replacement Shoelaces (Multiple Sizes and Colors)",169282,"Shoelace Features",FREE_TEXT,"Paracord, Survival",,,"Elastic | LED | Magnetic | No Tie","ASR Outdoor TraversaLace 550 Paracord Survival Laces for Shoes and Hiking Boots"
90,236345146199,DOY-PARALACE-PARENT,"ASR Outdoor 550 Paracord Hiking Boot Laces Upgraded Replacement Shoelaces (Multiple Sizes and Colors)",169282,"Shoelace Material",FREE_TEXT,Paracord,,,"Cotton | Leather | Rubber","ASR Outdoor TraversaLace 550 Paracord Survival Laces for Shoes and Hiking Boots"
90,236345146200,SON-WIRE-SAW-CS005-IR-TT,"ASR Outdoor Stainless Steel Wire Hand Saw Camping Gear Hiking Blade - 24 Inch",75237,"Blade Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Brass | Bronze | Carbon Steel | Cast Iron | Forged Steel | High Carbon Steel | High Speed Steel | Iron | Metal | Stainless Steel | Steel | Titanium Steel","ASR Outdoor Stainless Steel Wire Hand Saw Camping Gear Hiking Blade - 24 Inch"
90,236345160655,SON-5INFOLDINGKNIFE-BLK,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch",48818,Tools,FREE_TEXT,"Blade, Seat Belt Cutter, Window Punch",,,"Bottle Opener | Corkscrew | Fish Scaler | Fork | Magnifying Glass | Marlinspike | Nail File | Punch | Saw | Scissors | Screw Driver | Spoon | Toothpick | Tweezers | Wrench","ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch"
90,236345160660,PRF-RESISTANCETUBINGPOSTER-PARENT,"Productive Fitness Resistance Tubing Workout Training Poster Series Home Use",28009,"Certificate of Authenticity (COA)",SELECTION_ONLY,No,,,"Yes | No","Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
90,236345160668,ASRO-PARABRACEBUCKLE-PARENT,"ASR Outdoor Paracord Bracelet Side Release Buckle Multipack Set (20MM, .75in)",181413,"Suitable For",FREE_TEXT,"Paracord Bracelets",,,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Paracord Bracelet Side Release Buckle Multipack Set 15mm 20mm"
90,363572491527,SON-3I1HHPB-8X13X3-BLCK-EBAY,"Universal Multitool Emergency Survival Hatchet Hammer Pry Bar Utility Tool",181415,"Set Includes",FREE_TEXT,"Hatchet, Hammer, Pry Bar",,,"Emergency Blanket | Fire Starter | Flashlight | Lighter | Paracord | Signal Mirror | Whistle","Universal Multitool Hatchet Hammer Pry Bar Utility Axe for Emergency Survival"
90,364532229830,SON-SUPERSCOOP-5PC-KIT-PARENT,"ASR Outdoor 5pc Metal Detecting Tools Kit Drawstring Bag Coin Probe (3 Styles)",163824,Type,FREE_TEXT,"Metal Detecting Kit",,,"Accessory Bundle | Battery | Carrying Case | Finds Pouch | Gold Pans | Harness | Headphones | Picks | Sand Scoop | Search Coil | Search Coil Cover | Shaft | Shovel/Trowel","ASR Outdoor 5pc Metal Detecting Tools Kit Drawstring Bag Coin Probe (3 Styles)"
90,364584755081,NPT-CERAMICMICROSTRIKER-PARENT,"ASR Outdoor 2 Pack Fire Starter Micro Ceramic Ferro Rod Striker Create Sparks Emergency Survival Tool",166126,Features,FREE_TEXT,"Ceramic Ferro Rod, Fire Starter",,,"Disposable | Lightweight | Nontoxic | Odorless | Smokeless | Waterproof | Works When Wet","ASR Outdoor Ceramic Micro Striker Scraper Emergency Fire Starter"
90,364584755081,NPT-CERAMICMICROSTRIKER-PARENT,"ASR Outdoor 2 Pack Fire Starter Micro Ceramic Ferro Rod Striker Create Sparks Emergency Survival Tool",166126,"Suitable For",FREE_TEXT,"Camping, Survival, Emergency",,,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Ceramic Micro Striker Scraper Emergency Fire Starter"
90,364755157439,NPT-CERAMICMICROSTRIKER-PARENT,"ASR Outdoor 2 Pack Fire Starter Micro Ceramic Ferro Rod Striker Create Sparks Emergency Survival Tool",166126,Features,FREE_TEXT,"Ceramic Ferro Rod, Fire Starter",,,"Disposable | Lightweight | Nontoxic | Odorless | Smokeless | Waterproof | Works When Wet","ASR Outdoor Ceramic Micro Striker Scraper Emergency Fire Starter"
90,364755157439,NPT-CERAMICMICROSTRIKER-PARENT,"ASR Outdoor 2 Pack Fire Starter Micro Ceramic Ferro Rod Striker Create Sparks Emergency Survival Tool",166126,"Suitable For",FREE_TEXT,"Camping, Survival, Emergency",,,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Ceramic Micro Striker Scraper Emergency Fire Starter"
90,364835511265,NPT-135CKWAEFSAH-135-2,"13.5"" American Eagle Flag Collector Etched Blade Hunting Knife with Scabbard",73522,"Blade Type",FREE_TEXT,Fixed,,,"Clip Point | Drop Point | Karambit | Needle Point | Sheepsfoot | Spay Point | Spear Point | Straightback | Tanto | Trailing Point | Wharncliffe","13.5"" American Eagle & Flag Collector Hunting Knife with Scabbard & Etched Blade"
90,364839375985,PRF-FIGHTTHROUGH-PARENT,"Productive Fitness Fighthrough Series Work Out Poster Laminated (10 Styles)",28009,"Certificate of Authenticity (COA)",SELECTION_ONLY,No,,,"Yes | No","Productive Fitness Fighthrough Series Work Out Poster Laminated (6 Styles)"
90,364839720860,SON-TTX-2IN1REVERSERATCHET-BLK,"ToolTreaux 2 in 1 Reversible Ratchet Torque Wrench with Rubber Handle, Black",159702,Type,FREE_TEXT,"Ratchet Wrench",,,"Adjustable Spud Wrench | Adjustable Wrench | Combination Wrench | Module Spanner | Nut | Pin Spanner | Ratchet | Slugging Wrench | Spud | Striking Wrench","ToolTreaux 2 in 1 Reversible Ratchet Torque Wrench with Rubber Handle, Black"
90,364855706606,SON-BEACHDIGGER-22PC-BUN,"ASR Outdoor Serrated Digger Beach Combing Metal Detector Accessories Backpack Kit, 22 Piece",163824,Type,FREE_TEXT,"Metal Detecting Accessories Kit",,,"Accessory Bundle | Battery | Carrying Case | Finds Pouch | Gold Pans | Harness | Headphones | Picks | Sand Scoop | Search Coil | Search Coil Cover | Shaft | Shovel/Trowel","ASR Outdoor 22pc Backpack Kit, Beach Combing Metal Detector Accessories Set"
90,364881885930,LST-KPL-PIRATESHIP-RED,"Kidplokio Pirate Ship Ocean Adventure Playset with Lights Sounds Action Figures, Red, Boys, Ages 3+",261069,Features,FREE_TEXT,"Lights and Sounds",,,"Adjustable | Battery Powered | Boxed | Collector's Edition | Custom Design | Light Up | Limited Edition | Oversized | Pre-Release | Reissue | Remote Control | Singing | Starting Lineup | Talking | Unboxed | With Clothes","Kidplokio Pirate Ship Ocean Adventure Playset, Lights Sounds Action Figures, Red"
90,365879832358,SON-POCKET-KNIFE-KFD702,"ASR Outdoor Sleek 7"" Folding Pocket Knife Drop Point Blade, Black",48818,"Blade Type",FREE_TEXT,"Drop Point",,,"Clip Point | Drop Point | Hawkbill | Karambit | Leaf | Needle Point | Pen | Sheepsfoot | Spear Point | Spey Point | Straight Back | Tanto | Trailing Point | Wharncliffe","ASR Outdoor 3.75 Inch Black Aluminium Body Pocket Knife"
90,365879832376,UNV-LPWG-BUN-3PK-ONE-BL,"3pk Universal Tool Work Gloves Adult Outdoor Home Gardening Heavy Duty Accessory",139864,"Body Area",FREE_TEXT,Hands,,,"Arms | Chest | Face | Feet | Hand | Legs","3pk Universal Tool Work Gloves Adult Outdoor Home Gardening Heavy Duty Accessory"
90,365879832389,ASR-MEDIUMSIZECARABINERSKEEP,"Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk",50814,Size,FREE_TEXT,Medium,,,"Large | Mini","Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk"
90,365879907969,NPT-CHRKNIFE-HWT258CH,"ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Chrome",179793,Type,FREE_TEXT,"Fixed Blade Knife",,,"Fixed Blade Knife | Folding Knife | Practice Butterfly Knife | Practice Fixed Blade Knife | Practice Throwing Knife | Rubber Knife","ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Chrome"
90,365879907976,SON-TTX-18KSAFETYACIDTESTKIT-7PC-BUN,"ToolTreaux Safety 18k Gold Testing Kit, 7pc",258289,"Equipment Type",FREE_TEXT,"Gold Testing Kit",,,"Environmental Stress System (EES) Chamber | Guided Probe Fixture Test Station | IC testing Assembly | Multitest Handler Assembly | PCB testing Assembly | Probe Test Station | Pull Strength Tester | Semiconductor Tester | Wafer Test Interface","ToolTreaux Safety 18k Gold Testing Kit, 7pc"
90,365879907980,SON-875ISSMFT-2PC-6X4X1,"ASR Outdoor Stainless Steel 8.75in Folding Trowel with Belt Loop Attachment",75233,"Blade Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Bronze | Fiberglass | High Speed Steel | Iron | Metal | Plastic | Stainless Steel | Steel | Titanium Steel","ASR Outdoor Stainless Steel 8.75in Gardening Folding Trowel with 1mm Nylon Pouch"
90,365879907990,DOY-ASRO-GEMSTONE-PARENT,"ASR Outdoor Gemstone Paydirt Bag Gold Panning Kit (Many Styles and Sizes)",14955,Type,FREE_TEXT,"Gold Panning Paydirt Kit",,,"Ground Search | Handheld | Pinpointer | Walk-Through","ASR Outdoor Gemstone Paydirt Bag Gold Panning Kit (Many Styles and Sizes)"
90,365879907991,SON-SANDSCOOPER-LARGE-PARENT,"ASR Outdoor Large Mineral Gold Prospecting Pay Dirt Hand Trowel",163824,Type,FREE_TEXT,"Gold Panning Trowel",,,"Accessory Bundle | Battery | Carrying Case | Finds Pouch | Gold Pans | Harness | Headphones | Picks | Sand Scoop | Search Coil | Search Coil Cover | Shaft | Shovel/Trowel","ASR Outdoor Large Mineral Gold Prospecting Pay Dirt Hand Trowel"
90,365879907995,NPT-ANIMALHANDLEDAGGER-PARENT-2,"ASR Outdoor 13.5 Inch Collectors Hunting Knife Decorative Scabbard and Handle",73522,Features,FREE_TEXT,"Includes Scabbard",,,"Basic Multifunction | Colored Blade | Gut Hook | Hollow Handle | Lanyard Hole | Sheath Included","13.5 Inch Collectors Hunting Knife Scabbard and Handle (5 Styles)"
90,365879908017,4SN-DOVESHAMPOO-KNT-38044,"Dove Hair Care Anti Knot Hydration Formula Shampoo 350mL 12 Ounce Bottle",177661,Volume,FREE_TEXT,"350 mL",,,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz | 0.7 fl oz | 0.8 fl oz | 0.9 fl oz | 1 fl oz | 1.1 fl oz | 1.2 fl oz | 1.3 fl oz | 1.4 fl oz | 1.5 fl oz | 1.6 fl oz | 1.7 fl oz | 1.8 fl oz | 1.9 fl oz | 2 fl oz | 2.1 fl oz | 2.2 fl oz | 2.3 fl oz | 2.4 fl oz | 2.5 fl oz | 2...","Dove Hair Care Anti Knot Hydration Formula Shampoo 350mL 12 Ounce Bottle"
90,365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,"(2 Pack) Universal Antique Grandfather Brass Clock Key Even and Odd",261610,Engraved,SELECTION_ONLY,No,,,"Yes | No","Universal Antique Grandfather Brass Clock Key 2 Pack"
90,365879935314,SON-AOSPRB100F-100F-BLCK-IR-TT,"ASR Outdoor 550 Paracord Rope Strong 7 Strand Parachute Cord - Black 100ft",181413,"Number of Strands",FREE_TEXT,7,,,"8 | 9 | 12 | 16 | 18 | 32","ASR Outdoor 550 Paracord Rope Strong 7 Strand Parachute Cord - Black 100ft"
90,365879996341,SON-TINDER-STICKS-12-PACK-IR-TT,"ASR Outdoor Slow Burn Tinder Sticks Waterproof Firestarter Set for Camping 12pk",166126,"Suitable For",FREE_TEXT,"Camping, Survival, Fire Starting",,,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Slow Burn Tinder Sticks Waterproof Firestarter Set for Camping 12pk"
90,365879996385,HWK-NYTOOLBAG-AB75,"ToolTreaux Nylon Storage Tool Bag with Side Pockets Shoulder Strap 18 x 8.5 In",42362,Features,FREE_TEXT,"Side Pockets, Shoulder Strap",,,"Adjustable | Cell Phone Pocket | Fast Installation | Magnetic | Padded Handle | Quick Release Buckle | Scratch Resistant | Tools Included | Water Resistant | Wheels | With Handle","ToolTreaux Nylon Storage Tool Bag with Side Pockets Shoulder Strap 18 x 8.5 In"
90,365879996403,HWK-NYTOOLBAG-AB74-16,"ToolTreaux Nylon Storage Tool Bag with Side Pockets and Shoulder Strap 15 x 9 In",42362,Features,FREE_TEXT,"Side Pockets, Shoulder Strap",,,"Adjustable | Cell Phone Pocket | Fast Installation | Magnetic | Padded Handle | Quick Release Buckle | Scratch Resistant | Tools Included | Water Resistant | Wheels | With Handle","ToolTreaux Nylon Storage Tool Bag with Side Pockets and Shoulder Strap 15 x 9 In"
90,365879996419,UNV-GALVANIZEDNONRUSTTENT-4,"(25 Pack) Universal Tool Galvanized Rust Resistant Tent Stake with Green PVC Stopper",36120,"Suitable For",FREE_TEXT,"Camping, Tents",,,"Camping Tent | Hammock Tent | Roof-Top Tent | Shower Tent | Toilet Tent","Galvanized Non-Rust Tent Peg Stake with Green Stopper 25pk"
90,365879996435,DOY-4PRONGCLOCKKEY-ODD,"Universal Tool Antique Grandfather Brass Clock Key 4 Prongs - Odd Numbers",261610,Engraved,SELECTION_ONLY,No,,,"Yes | No","Universal Tool Antique Grandfather Brass Clock Key 4 Prongs - Odd Numbers"
90,365880042759,LST-SPACEGUN-RF300-GRN-2PK-BUN,"Kidplokio 2pk Green Sonic Space Blaster Toy Lights and Sounds Boys Ages 3 and Up",19181,"Recommended Age Range",FREE_TEXT,"3 and Up",,,,"Kidplokio 2pk Green Sonic Space Blaster Toy Lights and Sounds Boys Ages 3 and Up"
90,365880042761,NPT-6TOPWMNCKSNG-2PC-6-GRN,"6"" Paracord Wrapped Compact Neck Chain Knife with Sheath (Neon Green) Tactical Outdoor",73522,Features,FREE_TEXT,"Includes Sheath",,,"Basic Multifunction | Colored Blade | Gut Hook | Hollow Handle | Lanyard Hole | Sheath Included","6"" Paracord Wrapped Compact Neck Chain Knife with Sheath (Neon Green) Tactical"
90,365880042763,UPD-MICKEY-JUMP-ROPE,"Disney Mickey Mouse Roadster Racers Jump Rope Kids Exercise Toy",62134,Sport/Activity,FREE_TEXT,"Jump Rope",,,"Gym & Training | Running & Jogging | Weight Lifting | Yoga","Disney Mickey Mouse Roadster Racers Jump Rope Kids Exercise Toy"
92,126097498290,SON-MSPT-35X9,"Magnetic Separator Pick Up Tool Quality 16 lbs Quick Release Handle - Large",11704,Type,FREE_TEXT,"Magnetic Pickup Tool",,,"Sawhorse | T-Track | Water Transfer Pump","Magnetic Separator Pick Up Tool l Industrial Quality 16 lbs Quick Release Handle"
92,126099617598,SON-MSPT-8LBS,"ASR Outdoor Gold Panning Portable Compact 8lb Magnetic Pickup Tool with Quick Release Rubber Handle - Black",11704,Type,FREE_TEXT,"Magnetic Pickup Tool",,,"Sawhorse | T-Track | Water Transfer Pump","Magnetic Separator Pick Up Tool Industrial Quality 8 lbs Quick Release Handle"
92,126246015049,SON-FEEDSCOOP-GRN-GP3-SS21,"ASR Outdoor Green Heavy Duty Plastic Gold Rush Gold Panning Hand Scoop Trowel",163824,Type,FREE_TEXT,"Gold Panning Scoop",,,"Accessory Bundle | Battery | Carrying Case | Finds Pouch | Gold Pans | Harness | Headphones | Picks | Sand Scoop | Search Coil | Search Coil Cover | Shaft | Shovel/Trowel","ASR Outdoor Heavy Duty Hand Scoop Trowel For Gold Panning Dredging Sluice"
92,126370118291,PRF-FITNESSPOSTERSLAM-PARENT,"Productive Fitness Home Gym Work Out Poster - Laminated (Many Exercises)",28009,Features,FREE_TEXT,Laminated,,,"1st Edition | ACEO | Blacklight | Diptych | Embossed | Hand Tinted | Laminated | Limited Edition | Lobby Card | Miniature | Numbered | One of a Kind (OOAK) | Pictorial Map | Scalloped Edge | Travel Poster | Triptych","Productive Fitness Home Gym Work Out Poster - Laminated (Many Exercises)"
92,126414603429,NPT-CHRKNIFE-HWT270CH,"ASR Tactical Double Edge Full Tang Spear Point Blade Dagger with Sheath - Chrome",179793,Type,FREE_TEXT,Dagger,,,"Fixed Blade Knife | Folding Knife | Practice Butterfly Knife | Practice Fixed Blade Knife | Practice Throwing Knife | Rubber Knife","ASR Tactical Double Edge Full Tang Spear Point Blade Dagger with Sheath – Chrome"
92,126419572927,SON-FLINTWHISTLE-PARENT,"ASR Outdoor 3 in 1 Flint Rod Striker Fire Starter Whistle Orange Green Black",166126,Features,FREE_TEXT,"Fire Starter, Whistle, Striker",,,"Disposable | Lightweight | Nontoxic | Odorless | Smokeless | Waterproof | Works When Wet","ASR Outdoor 3 in 1 Flint Rod Striker Fire Starter Whistle Orange Green Black"
92,126495661368,DOY-CERAMIC-WHT-10PK-PARENT,"ToolTreaux White Ceramic Box Cutter Utility Knife Replacement Blades Craft Supplies, 10pk",83982,Type,FREE_TEXT,"Replacement Blades",,,"Craft Knife | Replacement Blade","ToolTreaux 9mm 18mm Ceramic Hobby Knife Box Cutter Replacement Blades 10pk"
92,127389768407,SON-HSSADF40IW-STD-WHT-IR-TT,"White Hook and Loop 3/4 wide Fabric Tape Roll  Self Adhesive 40 inch Fastener",180927,Type,FREE_TEXT,"Hook and Loop Tape",,,"Hook & Loop Dots | Hook & Loop Tape","White Hook and Loop 3/4 wide Fabric Tape Roll  Self Adhesive 40 inch Fastener"
92,127389768408,SON-8MMSLAM100PK-BUNDLE,"ASR Outdoor 8mm Sling Shot Ball Bearings Steel 100 Piece Set",117141,"Suitable For",FREE_TEXT,Slingshot,,,"Competitions | Fishing | Hunting","ASR Outdoor 8mm Sling Shot Ball Bearings Steel 100 Piece Set"
92,127389768430,DEL-EXFOLBATHMITT-WHITE,"Universal Home Soothing Exfoliating Bath Mitt Shower Accessory - White",45452,Type,FREE_TEXT,"Bath Mitt",,,"Comb | Finger Toothbrush | Hair Brush | Nail Clipper | Scissors","Universal Home Soothing Exfoliating Bath Mitt Shower Accessory - White"
92,127389768435,SON-425SHTTNSB-425,"Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches",28171,"Blade Size",FREE_TEXT,"4.25 in",,,"4"" or Less | 5"" | 6"" | 7"" | 8"" | 9"" | 10"" or More","Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches"
92,127389838860,NPT-ASRO-2IN1PARASHARKKNIFE-BLK,"ASR Outdoor 2 in 1 Stainless Steel Shark Full Tang Fixed Blade Survival Knife",73522,"Blade Type",FREE_TEXT,Fixed,,,"Clip Point | Drop Point | Karambit | Needle Point | Sheepsfoot | Spay Point | Spear Point | Straightback | Tanto | Trailing Point | Wharncliffe","ASR Outdoor 2 in 1 Stainless Steel Shark Full Tang Fixed Blade Survival Knife"
92,127389838911,SON-35ISTSSSTS-35-SLVR,"Stainless Steel Tailors Stork Craft Scissors Straight Sharp Tip, 3.5 inch",28171,"Blade Size",FREE_TEXT,"3.5 in",,,"4"" or Less | 5"" | 6"" | 7"" | 8"" | 9"" | 10"" or More","3.5 Inch Tailoring Straight Sharp Tip Scissors Stainless Steel Stork Craft"
92,127389857808,HWK-1HMPC,"Metal Polish #1 Buffing Compound Removes Oxidation For Jewelry",183145,Type,FREE_TEXT,"Buffing Compound",,,"Bone Folder | Burnishing Wheel | Creasing Iron | Edge Slicker Stick | Edging Tool | Pad/Cloth","Metal Polish #1 Buffing Compound Removes Oxidation For Jewelry"
92,127389857839,UPD-HPARTBP-48571MZ-BUN,"Harry Potter School Supplies 9.5 Inch Gryffindor Kids Mini Backpack with Art Kit",260988,Theme,FREE_TEXT,"Harry Potter",,,"20s | 30s | 3D | 40s | 50s | 60s | 70s | 80s | 90s | Air Force | Aloha | American | Anchor | Animals | Anime | Army | Art | Australia | Aztec | Baguette | Band | Beach | Bear | Beer | Bike | Biker | Bird | Bohemian | Box | Buildings & Monuments | Bull | Butterfly | Cars | Cartoon | Cartoon, TV & ...","Harry Potter School Supplies 9.5 Inch Gryffindor Kids Mini Backpack with Art Kit"
92,127389857855,HWK-TT-HOTGLUESTICKS-12PC-CLEAR,"ToolTreaux 4 Inch Clear Mini Glue Gun Hot Glue Sticks, Crafting Supplies, 12pcs",183124,Type,FREE_TEXT,"Glue Sticks",,,"Glue Gun | Glue Gun Sticks | Hot Melt","ToolTreaux 4 Inch Clear Mini Glue Gun Hot Glue Sticks, Crafting Supplies, 12pcs"
92,127389857884,SON-ANGULAR-SCISSORS,"Embroidery Shears Sewing Tailors Sharp Scissors Craft and Hobby Kelly Angular",101915,Shape,FREE_TEXT,Angular,,,"Leaf | Shape Shifter | Shark Teeth | Stiletto | Stork | Willow","Embroidery Shears 4.5"" Kelly Angular Sewing Tailors Sharp Scissors Craft & Hobby"
92,127389878167,SON-AOSPROG100F-100F-ODGRN-IR-TT,"ASR Outdoor 550 Paracord Rope Strong 7 Strand Parachute Cord - OD Green 100ft",181413,"Tensile Strength",FREE_TEXT,"550 lb",,,"550 lb | 650 lb | 700 lb | 750 lb | 850 lb | 950 lb | 1200 lb","ASR Outdoor 550 Paracord Rope Strong 7 Strand Parachute Cord - OD Green 100ft"
92,127389878170,UNV-INSULATEDLEADSALLIGATORCLIPS-2,"20pc Insulated Test Lead Cable with Alligator Clips Colorful Set",181959,Insulation,FREE_TEXT,Yes,,,"PVC | Silicone","20pc Insulated Test Lead Cable with Alligator Clips Colorful Set"
92,127389878189,SON-20ITLWAC-10PC-STD-RD,"10pc Insulated Test Lead Cable with Alligator Clips Colorful Set - 20 Inch",181959,Insulation,FREE_TEXT,Yes,,,"PVC | Silicone","10pc Insulated Test Lead Cable with Alligator Clips Colorful Set - 20 Inch"
92,127389932547,SON-5INFOLDINGKNIFE-SLV,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver",48818,Tools,FREE_TEXT,"Blade, Seat Belt Cutter, Window Punch",,,"Bottle Opener | Corkscrew | Fish Scaler | Fork | Magnifying Glass | Marlinspike | Nail File | Punch | Saw | Scissors | Screw Driver | Spoon | Toothpick | Tweezers | Wrench","ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver"
92,127389932548,SON-3DPATKNIF-GRY,"ASR Tactical Thumb Assisted Drop Point Serrated Pocket Knife 3D Pattern 4.75 In",48818,"Blade Edge",FREE_TEXT,Serrated,,,"Plain | Serrated | Combination","ASR Tactical Thumb Assisted Drop Point Serrated Pocket Knife 3D Pattern 4.75 In"
92,127389932550,SON-AOBSFARLTLS-5X5X1-RD,"ASR Outdoor Bike Safety Flashlight and Red LED Flasher 2pc",22689,"Bulb Type",FREE_TEXT,LED,,,"Halogen | Krypton | LED","ASR Outdoor Bike Safety Flashlight and Red LED Flasher 2pc"
92,127389946577,ASRO-TECHNORA-950-ROPE-NATURAL-PARENT,"ASR Outdoor Braided Technora 950lb Survival Cord Rope - Natural (Many Lengths)",181413,"Tensile Strength",FREE_TEXT,"950 lb",,,"550 lb | 650 lb | 700 lb | 750 lb | 850 lb | 950 lb | 1200 lb","ASR Outdoor Braided Technora 950lb Survival Cord Rope - Natural (Many Lengths)"
92,127838564661,4SN-BLE-FINEMESHCOLANDERS-2PC-STD,"Beille 2pc Fine Mesh Stainless Steel Colander Set, Pasta Strainer, Rice Washer, Fruit & Vegetable Strainer with Handles (11” & 8.75”)",20636,"Set Includes",FREE_TEXT,"2 Colanders",,,"Apple Corer | Base | Cheesecloth | Colander | Food Mill | Food Strainer | Gravy Fat Separator Cup | Lid | Mesh Strainer | Salad Spinner | Sifter | Sink Strainer | Stand | Tongs","Beille 2pc Fine Mesh Stainless Steel Colander Set, Pasta Strainer, Rice Washer,"
92,234517180623,SON-HOOKSNPICKS-6PC-BUN,"ASR Outdoor Hook and Pick Precision Gold Prospecting Crevice Tool Set 6 Pieces",163824,Type,FREE_TEXT,"Gold Prospecting Crevice Tool Set",,,"Accessory Bundle | Battery | Carrying Case | Finds Pouch | Gold Pans | Harness | Headphones | Picks | Sand Scoop | Search Coil | Search Coil Cover | Shaft | Shovel/Trowel","ASR Outdoor Hook and Pick Precision Gold Prospecting Crevice Tool Set 6 Pieces"
92,235445154602,DOY-10LBSBBPAYDIRTKIT-17PC-PARENT,"ASR Outdoor Complete Backpack Sluice Box Gold Panning Kit with Paydirt, 17pc",163824,Type,FREE_TEXT,"Gold Panning Kit",,,"Accessory Bundle | Battery | Carrying Case | Finds Pouch | Gold Pans | Harness | Headphones | Picks | Sand Scoop | Search Coil | Search Coil Cover | Shaft | Shovel/Trowel","ASR Outdoor Complete Backpack Sluice Box Gold Panning Kit with Paydirt, 17pc"
