item_id,category_id,aspect,importance,mode,cardinality,allowed_values,values_sample,title
236345069173,75236,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 3 in 1 Hiking Camping Survival Multi Tool Fire Starter Pocket Knife"
236345069174,27363,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Gear Aid Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 1 Gallon"
236345069175,28009,"COA Issued By",recommended,FREE_TEXT,SINGLE,0,,"Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
236345069175,28009,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
236345069175,28009,Title,recommended,FREE_TEXT,SINGLE,0,,"Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
236345069175,28009,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
236345069177,73522,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 6.25"" Pocket Knife Stainless Steel Tactical Mini Clip Point Blade"
236345069181,27414,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 400lb Neodymium Magnet Fishing Kit with 550 Paracord Rope, 3pc"
236345069182,116005,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Chefs Kitchen Knife Sharpener 12 Inch T13 Steel Rod"
236345069183,129609,MPN,recommended,FREE_TEXT,MULTI,0,,"Beille 2pk Non Scratch Coconut Plant Based Dish Sponge Kitchen Tools (2 Styles)"
236345069183,129609,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Beille 2pk Non Scratch Coconut Plant Based Dish Sponge Kitchen Tools (2 Styles)"
236345069183,129609,"Item Height",recommended,FREE_TEXT,SINGLE,0,,"Beille 2pk Non Scratch Coconut Plant Based Dish Sponge Kitchen Tools (2 Styles)"
236345069183,129609,"Item Length",recommended,FREE_TEXT,SINGLE,0,,"Beille 2pk Non Scratch Coconut Plant Based Dish Sponge Kitchen Tools (2 Styles)"
236345069183,129609,"Item Width",recommended,FREE_TEXT,SINGLE,0,,"Beille 2pk Non Scratch Coconut Plant Based Dish Sponge Kitchen Tools (2 Styles)"
236345069183,129609,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Beille 2pk Non Scratch Coconut Plant Based Dish Sponge Kitchen Tools (2 Styles)"
236345069184,169282,MPN,recommended,FREE_TEXT,SINGLE,0,,"ASR Tactical TitanLace 950 Technora Work Boot Lace (Multiple Sizes and Colors)"
236345069184,169282,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Tactical TitanLace 950 Technora Work Boot Lace (Multiple Sizes and Colors)"
236345069185,180940,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 32 dB Noise Reduction Rated Safety Ear Plugs (10 Pairs) Protect Ears"
236345069185,180940,"Expiration Date",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 32 dB Noise Reduction Rated Safety Ear Plugs (10 Pairs) Protect Ears"
236345069187,52357,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 16 Inch Everyday Carry Travel Tool or Duffel Bag, Black"
236345069187,52357,"Strap Drop",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 16 Inch Everyday Carry Travel Tool or Duffel Bag, Black"
236345069187,52357,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 16 Inch Everyday Carry Travel Tool or Duffel Bag, Black"
236345069189,183295,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"3 Pack Double Sided 60 inch Tailors Tape Measure Seamstress Alteration Sewing"
236345069190,16037,Voltage,recommended,FREE_TEXT,SINGLE,0,,"1 Watt Flashlight - 120 Lumens"
236345069190,16037,Lumens,recommended,FREE_TEXT,SINGLE,0,,"1 Watt Flashlight - 120 Lumens"
236345069190,16037,"Number of LEDs",recommended,FREE_TEXT,SINGLE,0,,"1 Watt Flashlight - 120 Lumens"
236345069190,16037,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"1 Watt Flashlight - 120 Lumens"
236345069190,16037,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"1 Watt Flashlight - 120 Lumens"
236345069194,50419,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity"
236345137141,181415,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Emergency Outdoor Blanket Insulated Thermal Reflector Retains Body Heat 10 Pack"
236345137146,42576,"Blade Length",recommended,FREE_TEXT,SINGLE,0,,"Full Tang Hunting and Fishing Guthook Blade Cleaning Knife 11 Inch"
236345137146,42576,"Blade Hardness",recommended,FREE_TEXT,SINGLE,0,,"Full Tang Hunting and Fishing Guthook Blade Cleaning Knife 11 Inch"
236345137146,42576,"Overall Length",recommended,FREE_TEXT,SINGLE,0,,"Full Tang Hunting and Fishing Guthook Blade Cleaning Knife 11 Inch"
236345137146,42576,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Full Tang Hunting and Fishing Guthook Blade Cleaning Knife 11 Inch"
236345137148,75233,"Blade Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 36-Inch Easy to Store Collapsible Foam Grip Snow Shovel"
236345137148,75233,"Closed Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 36-Inch Easy to Store Collapsible Foam Grip Snow Shovel"
236345137148,75233,"Handle Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 36-Inch Easy to Store Collapsible Foam Grip Snow Shovel"
236345137148,75233,"Overall Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 36-Inch Easy to Store Collapsible Foam Grip Snow Shovel"
236345137148,75233,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 36-Inch Easy to Store Collapsible Foam Grip Snow Shovel"
236345137150,178055,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"(2 Piece) ASR Outdoor Plastic Funnel Set with Key Chains for Camping Hiking"
236345137156,181415,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"(4 Pack) ASR Outdoor Clear Emergency Waterproof Poncho Set (3 Colors)"
236345137156,181415,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"(4 Pack) ASR Outdoor Clear Emergency Waterproof Poncho Set (3 Colors)"
236345137156,181415,MPN,recommended,FREE_TEXT,MULTI,0,,"(4 Pack) ASR Outdoor Clear Emergency Waterproof Poncho Set (3 Colors)"
236345137156,181415,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"(4 Pack) ASR Outdoor Clear Emergency Waterproof Poncho Set (3 Colors)"
236345137157,50382,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
236345137157,50382,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
236345137158,22700,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 15 Piece Gun Cleaning Brush And Pick Set With Cleaning Patches"
236345137159,52373,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Jumbo 6.5 Inch XL Carabiner Key Chain  - Black"
236345137161,262020,MPN,recommended,FREE_TEXT,MULTI,0,,"ToolTreaux Metal Bead Scoop Polished Steel Jewelry Making Beading Tool"
236345137161,262020,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Metal Bead Scoop Polished Steel Jewelry Making Beading Tool"
236345137162,116183,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Compact Eye Glasses Repair Kit in Case Fixing Vision Care"
236345137162,116183,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Compact Eye Glasses Repair Kit in Case Fixing Vision Care"
236345137165,42255,"Item Diameter",recommended,FREE_TEXT,SINGLE,0,,"16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits Power Hand Tools"
236345137165,42255,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits Power Hand Tools"
236345137167,181415,"Item Height",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ni Glo, 2"" Glowing Keychain for Camping, SCUBA and Night Fishing Orange"
236345137167,181415,"Item Length",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ni Glo, 2"" Glowing Keychain for Camping, SCUBA and Night Fishing Orange"
236345137167,181415,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ni Glo, 2"" Glowing Keychain for Camping, SCUBA and Night Fishing Orange"
236345137167,181415,"Item Width",recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ni Glo, 2"" Glowing Keychain for Camping, SCUBA and Night Fishing Orange"
236345137167,181415,MPN,recommended,FREE_TEXT,MULTI,0,,"GEAR AID Ni Glo, 2"" Glowing Keychain for Camping, SCUBA and Night Fishing Orange"
236345137167,181415,Model,recommended,FREE_TEXT,SINGLE,0,,"GEAR AID Ni Glo, 2"" Glowing Keychain for Camping, SCUBA and Night Fishing Orange"
236345137168,74051,MPN,recommended,FREE_TEXT,SINGLE,0,,"Kidplokio Kids Swimming Goggles Childrens Swim Mask and Carry Case (3 Colors)"
236345137172,163824,Model,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 5pc Gold Pan Gold Prospecting Tools Beginners Kit (Many Styles)"
236345137173,57007,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"24pk Beille Multicolored Pantry Kitchen Organization Silicone Zip Cable Ties"
236345137174,65965,"EPA Registration Number",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Mosquito Net with Mounting Kit Travel Camping Essentials Outdoor"
236345137174,65965,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Mosquito Net with Mounting Kit Travel Camping Essentials Outdoor"
236345137176,159151,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"UV Tech Neoprene Protectant And Rejuvenator Detergent 4oz"
236345137179,8504,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 6 Inch Mini Gold Prospecting Sifting Pan 4 Holes Per Square Inch"
236345137180,15913,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 11 Inch Heavy Duty Single Riffle Gold Pans Made in USA, Pink"
236345137181,181415,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight"
236345137181,181415,"Item Height",recommended,FREE_TEXT,SINGLE,0,,"Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight"
236345137181,181415,"Item Length",recommended,FREE_TEXT,SINGLE,0,,"Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight"
236345137181,181415,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight"
236345137181,181415,"Item Width",recommended,FREE_TEXT,SINGLE,0,,"Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight"
236345137181,181415,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight"
236345137183,183134,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux 9 Inch Heavy Duty Revolving Leather Hole Punch Tool 2.0-4.5mm"
236345137184,181415,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Emergency Poncho Green Polyethylene Rain Gear Camping One Size"
236345137187,117141,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 6mm Sling Shot Ball Bearings Steel 50 Piece Set"
236345137188,36870,"Expiration Date",recommended,FREE_TEXT,SINGLE,0,,"Vaseline Lip Therapy Rosy Lips .16oz Pink Tinted Lip Balm Pure Petroleum Jelly"
236345137188,36870,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Vaseline Lip Therapy Rosy Lips .16oz Pink Tinted Lip Balm Pure Petroleum Jelly"
236345137188,36870,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Vaseline Lip Therapy Rosy Lips .16oz Pink Tinted Lip Balm Pure Petroleum Jelly"
236345137189,177005,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Beille Stainless Steel Black Knife Set Kitchen Utensils, 5pc"
236345137189,177005,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Beille Stainless Steel Black Knife Set Kitchen Utensils, 5pc"
236345137191,180506,MPN,recommended,FREE_TEXT,SINGLE,0,,"Kidplokio Assorted Truck Toys Action Figures Lights Sounds Playset (2 Themes)"
236345137193,159758,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 3pk"
236345137194,19074,"Recommended Age Range",recommended,FREE_TEXT,SINGLE,0,,"Kidplokio Fire Truck Firefighter Rescue Toy Pull Back Cars, Red, Boys Ages 3+"
236345137196,183191,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch"
236345137197,262020,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Texturising Hammer Dual Face Square Stripe Patterns Wooden Handle"
236345137198,19172,"Recommended Age Range",recommended,FREE_TEXT,SINGLE,0,,"Minnie Mouse BFF Complete Manicure Pediure Girls Fashion Nail Kit - 4pc"
236345137199,20649,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Beille 3pc Wheat Straw Spoons and Ladle Set Cooking Baking Kitchen Utensils"
236345137199,20649,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Beille 3pc Wheat Straw Spoons and Ladle Set Cooking Baking Kitchen Utensils"
236345137201,261610,"Autograph Authentication Number",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Antique Grandfather Brass Clock Key 4 Prongs - Even Numbers"
236345137201,261610,"Signed By",recommended,FREE_TEXT,MULTI,0,,"Universal Tool Antique Grandfather Brass Clock Key 4 Prongs - Even Numbers"
236345137201,261610,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Antique Grandfather Brass Clock Key 4 Prongs - Even Numbers"
236345137202,181415,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Survival Blanket Mylar Extreme Emergency Accessory Orange"
236345137203,101915,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch"
236345137205,122718,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Stainless Steel Precision Tweezer Set Serrated Tips Secure Grip - 4pc"
236345137206,181379,"EPA Registration Number",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,Accents,recommended,FREE_TEXT,MULTI,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,Event,recommended,FREE_TEXT,MULTI,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,"Event Type",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,"Pocket Type",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,Position,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,"Product Line",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,"Strap Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,Team,recommended,FREE_TEXT,MULTI,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137206,181379,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137207,63505,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"(4 Pack) 8oz.Outdoor Camping Chrome Stainless Steel Pocket Hip Flask"
236345137207,63505,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"(4 Pack) 8oz.Outdoor Camping Chrome Stainless Steel Pocket Hip Flask"
236345137211,168867,"Item Height",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,"Item Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,"Item Weight",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,"Item Width",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,MPN,recommended,FREE_TEXT,MULTI,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,Voltage,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,"Cable Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,"California Prop 65 Warning",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,Lumens,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,Model,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,"Number of LEDs",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137212,27362,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Gear Aid Revivex Nubuck and Suede Footware Wash and Waterproofing Kit"
236345137216,118867,MPN,recommended,FREE_TEXT,MULTI,0,,"ToolTreaux Wooden Steel Handheld Garden Tools Set Rake Shovel Cultivator"
236345137216,118867,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Wooden Steel Handheld Garden Tools Set Rake Shovel Cultivator"
236345137216,118867,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ToolTreaux Wooden Steel Handheld Garden Tools Set Rake Shovel Cultivator"
236345137218,104229,"Expiration Date",recommended,FREE_TEXT,SINGLE,0,,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 10"
236345137219,2646,"Recommended Age Range",recommended,FREE_TEXT,SINGLE,0,,"Kidplokio 8pc Urban City Fire Truck Friction Powered Toy Cars with Play Mat,"
236345137220,19017,"Recommended Age Range",recommended,FREE_TEXT,SINGLE,0,,"TychoTyke Toss and Catch Self Stick Paddle Game Set Orange"
236345137221,11872,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Home Essentials Nail Files Buffers Emery Boards Beauty Tools Set Mani Pedi 18pc"
236345137221,11872,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Home Essentials Nail Files Buffers Emery Boards Beauty Tools Set Mani Pedi 18pc"
236345137222,67670,MPN,recommended,FREE_TEXT,MULTI,0,,"Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
236345137222,67670,"Frame Width",recommended,FREE_TEXT,SINGLE,0,,"Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
236345137222,67670,"Product Line",recommended,FREE_TEXT,SINGLE,0,,"Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
236345137222,67670,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
236345137224,39057,"Item Diameter",recommended,FREE_TEXT,SINGLE,0,,"12 Pack Universal Home and Office Utility Knife Knives"
236345137224,39057,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"12 Pack Universal Home and Office Utility Knife Knives"
236345137225,152934,"Recommended Age Range",recommended,FREE_TEXT,SINGLE,0,,"TychoTyke Construction and Rescue Tools Truck with Light and Sound Red"
236345137226,20164,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"32 Sheet Disappearing Note Pad Dissolving Message Notebook Paper - Spy Journal"
236345137232,52357,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Round Duffel Bag Adjustable Shoulder Strap Travel 16 Liter"
236345137232,52357,"Strap Drop",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Round Duffel Bag Adjustable Shoulder Strap Travel 16 Liter"
236345137232,52357,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Round Duffel Bag Adjustable Shoulder Strap Travel 16 Liter"
236345137233,32885,MPN,recommended,FREE_TEXT,MULTI,0,,"Beille Oak Wood Stainless Steel Barrel Classic Bakers Rolling Pin Baking 13"" 17"""
236345137233,32885,Model,recommended,FREE_TEXT,SINGLE,0,,"Beille Oak Wood Stainless Steel Barrel Classic Bakers Rolling Pin Baking 13"" 17"""
236345137233,32885,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Beille Oak Wood Stainless Steel Barrel Classic Bakers Rolling Pin Baking 13"" 17"""
236345137233,32885,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Beille Oak Wood Stainless Steel Barrel Classic Bakers Rolling Pin Baking 13"" 17"""
236345137237,159091,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"(3 Pack) ASR Outdoor Emergency Glow Stick BOB High Visibility Safety Light"
236345146195,181390,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Large Translucent Waterproof Camping Storage Container -  5.5 Inch"
236345146195,181390,"Item Diameter",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Large Translucent Waterproof Camping Storage Container -  5.5 Inch"
236345146195,181390,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Large Translucent Waterproof Camping Storage Container -  5.5 Inch"
236345146196,75236,"Blade Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Multifunctional EDC Small Pocket Knife Multi Tool (5 Colors)"
236345146196,75236,"Closed Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Multifunctional EDC Small Pocket Knife Multi Tool (5 Colors)"
236345146196,75236,"Overall Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Multifunctional EDC Small Pocket Knife Multi Tool (5 Colors)"
236345146196,75236,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Multifunctional EDC Small Pocket Knife Multi Tool (5 Colors)"
236345146199,169282,MPN,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor TraversaLace 550 Paracord Survival Laces for Shoes and Hiking Boots"
236345146199,169282,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor TraversaLace 550 Paracord Survival Laces for Shoes and Hiking Boots"
236345146200,75237,"Blade Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Stainless Steel Wire Hand Saw Camping Gear Hiking Blade - 24 Inch"
236345146200,75237,"Closed Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Stainless Steel Wire Hand Saw Camping Gear Hiking Blade - 24 Inch"
236345146200,75237,"Handle Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Stainless Steel Wire Hand Saw Camping Gear Hiking Blade - 24 Inch"
236345146200,75237,"Overall Length",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Stainless Steel Wire Hand Saw Camping Gear Hiking Blade - 24 Inch"
236345146200,75237,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Stainless Steel Wire Hand Saw Camping Gear Hiking Blade - 24 Inch"
236345160651,260207,"Item Depth",recommended,FREE_TEXT,SINGLE,0,,"Diamond Coated Tool Hole Saw Universal Drill Bit Rotary 80 Grit 6 pack"
236345160651,260207,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Diamond Coated Tool Hole Saw Universal Drill Bit Rotary 80 Grit 6 pack"
236345160652,20688,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
236345160652,20688,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
236345160656,106984,Voltage,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking"
236345160656,106984,Lumens,recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking"
236345160656,106984,"Number of LEDs",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking"
236345160656,106984,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking"
236345160660,28009,"COA Issued By",recommended,FREE_TEXT,SINGLE,0,,"Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
236345160660,28009,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
236345160660,28009,Title,recommended,FREE_TEXT,SINGLE,0,,"Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
236345160660,28009,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
236345160661,101915,"Unit Quantity",recommended,FREE_TEXT,SINGLE,0,,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 7.5 inch"
236345160662,52373,"Personalization Instructions",recommended,FREE_TEXT,SINGLE,0,,"ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory"
