item_id,sku,category_id,aspect,reason
365879950523,SON-RKBRPRBF8828HK-12PC-SML-SLVR,39057,"Handle Material","replacement blades only, no handle"
365879950523,SON-RKBRPRBF8828HK-12PC-SML-SLVR,39057,"Item Diameter","flat utility blades, no diameter dimension"
365879950524,SON-SMALL-EH432-HAMMER-PARENT,20763,"Item Diameter","emergency hammer tool, not a cylindrical item with single diameter"
365879950524,SON-SMALL-EH432-HAMMER-PARENT,20763,"Personalization Instructions","not a personalized product"
365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,20664,Character,"plain windowpane dish towels, no licensed character"
365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,20664,"Character Family","plain dish towels, no character family"
365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,20664,"Personalization Instructions","not a personalized product"
365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,20664,Theme,"plain functional dish towels, no licensed theme"
365879950529,MCN-SEAMGRIP-REPAIRKIT-PARENT,36120,"Mounting Type","repair kit/patches, not a product that mounts with hardware"
365879950533,SON-SPORTS-BELT-8INCH,158951,"Expiration Date","sports belt, not a consumable with expiration"
365879950533,SON-SPORTS-BELT-8INCH,158951,"Item Diameter","flat expanding pocket sports belt, no diameter"
365879950535,SON-3LDSARFNB-BL,16037,"Number of Batteries","dynamo hand-squeeze flashlight, no batteries required"
365879950536,4SN-PANDABACKPACK-43193,260988,"Personalization Instructions","not a personalized product"
365879950540,LST-48PCTRUCK-MY020-PARENT,180506,"Vehicle Make","toy construction semi truck, no real vehicle make"
365879950541,SON-EXTEND-FLYSWATTER-ASSRT,181042,"Cable Length","telescopic fly swatter, not a corded electrical product"
365879950541,SON-EXTEND-FLYSWATTER-ASSRT,181042,Voltage,"manual fly swatter, no voltage"
365879950543,4SN-CINCHBAG-AVG-16PC-BUN-WAL,260988,"Personalization Instructions","not a personalized product"
365879950545,LST-DINOTRUCK-ORG,180506,"Vehicle Make","fictional toy dinosaur truck, no real-world vehicle make"
365879950548,UNV-STAINLESSSTEELCHROMEHIP-2PK,63505,"Personalization Instructions","not a personalized product"
365879950548,UNV-STAINLESSSTEELCHROMEHIP-2PK,63505,Theme,"plain chrome hip flask, no theme"
365879950548,UNV-STAINLESSSTEELCHROMEHIP-2PK,63505,Pattern,"plain chrome finish, no decorative pattern"
365879950548,UNV-STAINLESSSTEELCHROMEHIP-2PK,63505,Style,"plain classic hip flask, style not a meaningful differentiator"
365879950548,UNV-STAINLESSSTEELCHROMEHIP-2PK,63505,Shape,"standard rectangular hip flask, shape is a fixed product type spec"
365879950548,UNV-STAINLESSSTEELCHROMEHIP-2PK,63505,Occasion,"general use hip flask, no specific occasion"
365879950549,HWK-TT-10PCKTTOOLPOUCH-TAN,42362,"Item Diameter","flat leather tool pouch, no diameter dimension"
365879950551,SON-CMHN-ONE-CM,65965,"EPA Registration Number","physical net barrier, not a pesticide product"
365879950554,UPD-PBRUSH-PARENT,11855,"Personalization Instructions","not a personalized product"
365879950563,SON-ASRO-SSFUNNEL-BUN,181408,"Personalization Instructions","not a personalized product"
365879950567,STATIC-CORROSION-ZIPBAG-BLACK-MED,73938,"Number of Keys","gun storage zip bag, no lock/key mechanism"
365879950568,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,40587,Character,"plain solid navy blue microfiber gym towel, no character"
365879950568,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,40587,"Character Family","plain microfiber towel, no character family"
365879950568,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,40587,"Personalization Instructions","not a personalized product"
365879950571,SON-DTCBAU-12PC-SML-WHT-2,29509,Theme,"plain functional compressed disposable towels, no licensed theme"
365879950574,KOL-FRUITVEGGIEPEELER-PARENT,20641,"Making Method","standard manufactured peeler, making method not a relevant differentiator"
365879950574,KOL-FRUITVEGGIEPEELER-PARENT,20641,"Set Includes","single peeler product, not a multi-item set"
365879950586,MCN-HEROCLIPLRG-GRY-210014-021-PARENT,52373,Character,"functional carabiner hook, no character"
365879950586,MCN-HEROCLIPLRG-GRY-210014-021-PARENT,52373,"Character Family","functional carabiner hook, no character family"
365879950586,MCN-HEROCLIPLRG-GRY-210014-021-PARENT,52373,Pattern,"plain gray functional carabiner, no decorative pattern"
365879950586,MCN-HEROCLIPLRG-GRY-210014-021-PARENT,52373,"Personalization Instructions","not a personalized product"
365879950586,MCN-HEROCLIPLRG-GRY-210014-021-PARENT,52373,Theme,"functional carabiner hook, no theme"
365879950587,HWK-TOOLBELT-PARENT,42362,"Item Diameter","flat leather tool belt, no diameter dimension"
365879950591,UPD-DLX-JUMP-ROPE-PARENT,62134,"Item Height","jump rope, height not a relevant dimension for a rope"
365879950591,UPD-DLX-JUMP-ROPE-PARENT,62134,"Item Width","jump rope, width not a relevant dimension"
365879952718,SON-ASRT-3000LUMENFLASHLIGHT-STD,16037,"Personalization Instructions","not a personalized product"
365879996339,4SN-VASELINE-LIPTHER-ORIGNAL-2PK-HPN-WAL,36870,"Personalization Instructions","not a personalized product"
365879996339,4SN-VASELINE-LIPTHER-ORIGNAL-2PK-HPN-WAL,36870,"Set Includes","simple lip balm 2-pack, no additional items to list"
365879996339,4SN-VASELINE-LIPTHER-ORIGNAL-2PK-HPN-WAL,36870,"Sun Protection Factor (SPF)","Vaseline original lip therapy contains no SPF"
365879996339,4SN-VASELINE-LIPTHER-ORIGNAL-2PK-HPN-WAL,36870,"UVA Protection","Vaseline original lip therapy has no UV protection"
365879996340,UPD-ACCESSBACKPACK-ENCANTO-BUN,57920,"Personalization Instructions","not a personalized product"
365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,20661,Character,"plain cream terry oven mitts, no character"
365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,20661,"Character Family","plain oven mitts, no character family"
365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,20661,"Personalization Instructions","not a personalized product"
365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,20661,Theme,"plain cream terry oven mitts, no licensed theme"
365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,20661,Occasion,"general baking supplies, no specific occasion"
365879996361,DLT-STOCKING-PJM,170091,Filling,"empty decorative Christmas stocking, not sold with filling"
365879996361,DLT-STOCKING-PJM,170091,"Personalization Instructions","not a personalized product"
365879996362,26C-BLE-BAMBOOCONFETTICOLL-PARENT-WAL,259344,Theme,"plain functional cleaning tools, no licensed theme"
365879996374,SON-DHDCUT-2PC-4-SLVR,87133,"Stove Type Compatibility","multi-tool camping utensil (fork/knife/etc.), not cookware, no stove compatibility"
365879996375,UPD-JOJOSIWA-BANDANA,122321,"Personalization Instructions","not a personalized product"
365879996377,SON-HPS-105-RD,139869,"Jaw Size","pruning saw, not a clamp or vise"
365879996379,SON-DOUBLEENDEDSTEELSPATULA,185171,"Expiration Date","stainless steel spatula instrument, not a sterile disposable with expiry"
365879996385,HWK-NYTOOLBAG-AB75,42362,"Item Diameter","rectangular nylon tool bag, no diameter dimension"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Animal Species","Star Wars droid action figure, not an animal"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Autograph Authentication","mass-produced toy, not a signed collectible"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Autograph Authentication Number","mass-produced toy, not a signed collectible"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Autograph Format","mass-produced toy, not a signed collectible"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Certification Number","not a graded collectible"
365879996393,UPD-DODROID-SW14231-BUN,261068,Convention/Event,"retail product, not a convention exclusive"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Featured Person/Artist","fictional character, no featured real person"
365879996393,UPD-DODROID-SW14231-BUN,261068,Grade,"not a graded collectible"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Personalization Instructions","not a personalized product"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Professional Grader","not a graded collectible"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Signed By","mass-produced toy, not signed"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Time Period Manufactured","contemporary mass-produced toy, not a vintage collectible"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Transformer Faction","Star Wars droid, not Transformers"
365879996393,UPD-DODROID-SW14231-BUN,261068,"Vehicle Type","plush action figure, not a vehicle"
365879996401,4SN-BLACKKNIFESET-4PC,177005,"Making Method","standard manufactured kitchen knives, making method not a relevant buyer differentiator"
365879996401,4SN-BLACKKNIFESET-4PC,177005,"Personalization Instructions","not a personalized product"
365879996403,HWK-NYTOOLBAG-AB74-16,42362,"Item Diameter","rectangular nylon tool bag, no diameter dimension"
365879996405,4SN-CINCHBAG-SPI-18PC-BUN-WAL,260988,"Personalization Instructions","not a personalized product"
365879996408,SON-ASRT-STICKONLIGHTS-6PK-STD,16037,"Personalization Instructions","not a personalized product"
365879996410,CHAINSAW-SHARPENING-BURR-5/32,43220,Dexterity,"rotary sharpening burr, dexterity not applicable"
365879996410,CHAINSAW-SHARPENING-BURR-5/32,43220,"Handle Material","small sharpening burr on a shank, no handle"
365879996410,CHAINSAW-SHARPENING-BURR-5/32,43220,Tang,"rotary burr/file, not a bladed tool with a tang"
365879996414,SON-BLE-BBQMATS-BLK-2PC,20725,"Handle Material","flat grill mats, no handle"
365879996414,SON-BLE-BBQMATS-BLK-2PC,20725,"Personalization Instructions","not a personalized product"
365879996423,SON-DBSRT-12PC-SML-SLVR-IR-TT,260207,Voltage,"manual rotary accessory burrs, no voltage"
365879996432,SVT-SOUTHWESTSOCKS-VARIOUS-PARENT,181362,"EPA Registration Number","hiking socks, not a pesticide product"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,"Autograph Authentication","clock key, not a signed collectible"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,"Autograph Authentication Number","clock key, not a signed collectible"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,"Autograph Format","clock key, not a signed collectible"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,Character,"functional clock key, no character"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,"Chime Sequence","key only, not the clock itself"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,"Display Type","clock key, not a clock face/display"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,Franchise,"functional tool, no franchise"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,Movement,"key only, not a clock movement"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,"Power Source","mechanical key, no power source"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,Room,"clock key, room designation not applicable"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,Shape,"standard clock key, shape not a meaningful differentiator"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,"Signed By","mass-produced functional tool, not signed"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,Theme,"functional clock key, no theme"
365880019097,MCN-FSABRA-1OZ-CLR-3,36120,"Mounting Type","liquid adhesive repair product, not a hardware-mounted product"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,"Battery Technology","survival candle, no battery"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,"Cable Length","candle, no cable"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,"Cord Type","survival candle, no electrical cord"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,"Lighting Technology","candle uses wax/wick combustion, not LED/fluorescent/HID technology"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,"Number of Batteries","candle, no batteries"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,"Number of LEDs","candle, no LEDs"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,"Number of Lights","single candle unit, number of lights not applicable"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,"Operating Range","candle, beam/operating range not applicable"
365880019102,SON-ASR-EMERG-CNDL-PARENT,168867,Voltage,"candle, no voltage"
365880042745,SON-SNAPATITEUTENSILS-4PC,87133,"Stove Type Compatibility","utensil set (knife/fork/spoon/etc.), not cookware, no stove compatibility"
365880042745,SON-SNAPATITEUTENSILS-4PC,87133,"Surface Coating","plain stainless steel utensils, no special surface coating"
365880042752,CHAINSAW-SHARPENING-BURR-7/32,43220,Dexterity,"rotary sharpening burr, dexterity not applicable"
365880042752,CHAINSAW-SHARPENING-BURR-7/32,43220,"Handle Material","small sharpening burr on a shank, no handle"
365880042752,CHAINSAW-SHARPENING-BURR-7/32,43220,Tang,"rotary burr, not a bladed tool with a tang"
365880042779,HWK-TOOLBELT-PARENT-HPN,42362,"Item Diameter","flat leather/nylon tool belt, no diameter dimension"
365906269227,4SN-BLE-CHAMPAGNEFLUTES-PARENT,20696,Character,"plain stemless champagne flutes, no character"
365906269227,4SN-BLE-CHAMPAGNEFLUTES-PARENT,20696,"Character Family","plain glassware, no character family"
365906269227,4SN-BLE-CHAMPAGNEFLUTES-PARENT,20696,"Personalization Instructions","not a personalized product"
365906269227,4SN-BLE-CHAMPAGNEFLUTES-PARENT,20696,Theme,"plain utility glassware, no licensed theme"
365906269227,4SN-BLE-CHAMPAGNEFLUTES-PARENT,20696,Pattern,"plain clear glass, no decorative pattern"
365920250803,4SN-BLE-17OZCOFFEEMUGS-PARENT,20695,Character,"plain farmhouse-style terracotta mugs, no character"
365920250803,4SN-BLE-17OZCOFFEEMUGS-PARENT,20695,"Character Family","plain terracotta mugs, no character family"
365920250803,4SN-BLE-17OZCOFFEEMUGS-PARENT,20695,"Personalization Instructions","not a personalized product"
365920250803,4SN-BLE-17OZCOFFEEMUGS-PARENT,20695,Pattern,"plain solid-color terracotta mugs, no decorative pattern"
365924277847,4SN-BLE-12PKCOOKIECUTTERS-STD,32884,Character,"plain assorted-shape cookie cutters, no specific licensed character"
365924277847,4SN-BLE-12PKCOOKIECUTTERS-STD,32884,"Character Family","plain cookie cutter set, no licensed character family"
365924277847,4SN-BLE-12PKCOOKIECUTTERS-STD,32884,"Item Diameter","cookie cutters have varied shapes, not a single diameter"
365924277847,4SN-BLE-12PKCOOKIECUTTERS-STD,32884,"Personalization Instructions","not a personalized product"
365924277847,4SN-BLE-12PKCOOKIECUTTERS-STD,32884,Theme,"plain assorted cookie cutter shapes, no licensed theme"
365924277847,4SN-BLE-12PKCOOKIECUTTERS-STD,32884,Pattern,"plain metal cookie cutters, no decorative pattern"
365938401688,ASR-BADGEHOLDER-CAS2S-WEAVE,2996,Character,"functional ID badge holder, no character"
365938401688,ASR-BADGEHOLDER-CAS2S-WEAVE,2996,"Personalization Instructions","not a personalized product"
365938401688,ASR-BADGEHOLDER-CAS2S-WEAVE,2996,Theme,"plain functional badge holder, no theme"
365949582238,LST-TWTTDRCCS-7PC-LG-RD,180506,"Vehicle Make","generic toy semi truck, no real vehicle make"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Animal Species","space toy set, not an animal figure"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Animation Studio","original generic space design, no animation studio"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Autograph Authentication","mass-produced toy, not a signed collectible"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Autograph Authentication Number","mass-produced toy, not a signed collectible"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Autograph Format","mass-produced toy, not a signed collectible"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Certification Number","not a graded collectible"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,Convention/Event,"retail product, not a convention exclusive"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Featured Person/Artist","toy product, no featured real person"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,Grade,"not a graded collectible"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Personalization Instructions","not a personalized product"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Professional Grader","not a graded collectible"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Signed By","mass-produced toy, not signed"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,Sport,"space toy set, not a sports item"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Time Period Manufactured","contemporary mass-produced toy, not a vintage collectible"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Transformer Faction","original space design, not Transformers"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"TV Show","original generic space design, not from a specific TV show"
366005344632,LST-SPACECINCHSET-3PC-PARENT,261068,"Vehicle Type","space toy set (sword/blaster/bag), no vehicle"
366331246534,4SN-BLE-BAMBOOUTENSILSET-6PC-STD,20649,"Personalization Instructions","not a personalized product"
366424712404,4SN-BLE-PERITEATOWELS-5PK-STD,20664,Character,"plain cotton dish cloths, no character"
366424712404,4SN-BLE-PERITEATOWELS-5PK-STD,20664,"Character Family","plain kitchen textiles, no character family"
366424712404,4SN-BLE-PERITEATOWELS-5PK-STD,20664,"Personalization Instructions","not a personalized product"
366440752425,KOL-BLE-WOODCITRUSREAMER-STD,260150,"Making Method","standard manufactured wooden citrus reamer, making method not a relevant differentiator"
366442753207,KOL-TTX-MINIGARDENTOOLSET-3PC-BUN,118867,"Personalization Instructions","not a personalized product"
