fillability,category_id,aspect,mode,item_id,sku,name,approved_value,reviewer_notes,allowed_values,title
hard,42576,"Blade Hardness",FREE_TEXT,236345137146,NPT-G11IFTHK-2PC,"ASR Outdoor 11 inch Full Tang Hunting Guthook Knife for Fishing Cleaning, Fixed Blade",,,,"Full Tang Hunting and Fishing Guthook Blade Cleaning Knife 11 Inch"
hard,42576,"Manufacturer Warranty",FREE_TEXT,236345137146,NPT-G11IFTHK-2PC,"ASR Outdoor 11 inch Full Tang Hunting Guthook Knife for Fishing Cleaning, Fixed Blade",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Full Tang Hunting and Fishing Guthook Blade Cleaning Knife 11 Inch"
hard,42577,"Blade Hardness",FREE_TEXT,365879996382,SON-HAWKBILLKNIFE-DCNV,"ASR Outdoor Hawkbill Style Folding Knife Digital Camo Navy Blue Pocket Blade",,,,"ASR Outdoor Hawkbill Style Folding Knife Digital Camo Navy Blue Pocket Blade"
hard,42632,"Item Diameter",FREE_TEXT,127389838887,HWK-LEATHAPRON-PARENT,"ToolTreaux Unisex Large Leather Workshop Apron Full Body with Pockets",,,,"ToolTreaux Unisex Large Leather Workshop Apron Full Body with Pockets"
hard,42632,"Manufacturer Warranty",FREE_TEXT,127389838887,HWK-LEATHAPRON-PARENT,"ToolTreaux Unisex Large Leather Workshop Apron Full Body with Pockets",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","ToolTreaux Unisex Large Leather Workshop Apron Full Body with Pockets"
hard,43616,"Expiration Date",FREE_TEXT,127389932552,DLX-WORKGLOVES-ORG,"Universal Tool One Size Hi-Vis PVC Dot Grip Safety Work Gloves Orange - 1 Pair",,,,"1 Pair Universal Garden Gloves Unisex One Size, Hi-Vis Dot Knit Grip"
hard,46282,"Item Depth",FREE_TEXT,124443107633,UNV-TCFPKCB-BUN-2PC-3PK-12B15-CLR-6PK,"(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",,,"Less Than 10 in","(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch"
hard,46282,"Item Depth",FREE_TEXT,127389838965,SON-TCFPKCB12IX15I-BUN-4PC-4PK-CLR,"4pk - Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",,,"Less Than 10 in","4 Pack Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch"
hard,46282,"Item Depth",FREE_TEXT,365879908020,4SN-FLEXCUTTINGMAT-PINK,"Universal Home Non-slip Flexible Cutting Mat Food Contact Dishwasher Safe - Pink",,,"Less Than 10 in","Universal Home Non-slip Flexible Cutting Mat Food Contact Dishwasher Safe - Pink"
hard,46282,"Item Depth",FREE_TEXT,365879935309,4SN-2PCCUTTINGBOARDS-44015,"Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2",,,"Less Than 10 in","Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2"
hard,46282,"Item Diameter",FREE_TEXT,124443107633,UNV-TCFPKCB-BUN-2PC-3PK-12B15-CLR-6PK,"(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",,,"5 in | 6 in | 7 in | 8 in | 9 in | 9.8 in | 10 in | 11 in | 12 in | 13 in | 14 in | 15 in | 16 in | 17 in | 18 in | 19 in | 20 in","(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch"
hard,46282,"Item Diameter",FREE_TEXT,365879832369,26C-BLE-ACACIAWOODBOARD-STD,"Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie Accessories Meal Prep (13.75 x 9.75 x 1.2 inches)",,,"5 in | 6 in | 7 in | 8 in | 9 in | 9.8 in | 10 in | 11 in | 12 in | 13 in | 14 in | 15 in | 16 in | 17 in | 18 in | 19 in | 20 in","Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie 13.75 x 9.75 Inch"
hard,46282,"Item Diameter",FREE_TEXT,365879908020,4SN-FLEXCUTTINGMAT-PINK,"Universal Home Non-slip Flexible Cutting Mat Food Contact Dishwasher Safe - Pink",,,"5 in | 6 in | 7 in | 8 in | 9 in | 9.8 in | 10 in | 11 in | 12 in | 13 in | 14 in | 15 in | 16 in | 17 in | 18 in | 19 in | 20 in","Universal Home Non-slip Flexible Cutting Mat Food Contact Dishwasher Safe - Pink"
hard,46282,"Item Diameter",FREE_TEXT,365879935309,4SN-2PCCUTTINGBOARDS-44015,"Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2",,,"5 in | 6 in | 7 in | 8 in | 9 in | 9.8 in | 10 in | 11 in | 12 in | 13 in | 14 in | 15 in | 16 in | 17 in | 18 in | 19 in | 20 in","Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2"
hard,46282,"Manufacturer Warranty",FREE_TEXT,124443107633,UNV-TCFPKCB-BUN-2PC-3PK-12B15-CLR-6PK,"(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch"
hard,46282,"Manufacturer Warranty",FREE_TEXT,127389838965,SON-TCFPKCB12IX15I-BUN-4PC-4PK-CLR,"4pk - Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","4 Pack Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch"
hard,46282,"Manufacturer Warranty",FREE_TEXT,363665320900,SON-CUTBRD12X15-VARRZ-PARENT-2IH,"Multi-Pack Thin Clear Flexible Plastic Cutting Board Mat 12"" x 15""",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Home Kitchen Multi-Pack Thin Clear Flexible Plastic Cutting Board Mat 12"" x 15"""
hard,46282,"Manufacturer Warranty",FREE_TEXT,365879832369,26C-BLE-ACACIAWOODBOARD-STD,"Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie Accessories Meal Prep (13.75 x 9.75 x 1.2 inches)",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie 13.75 x 9.75 Inch"
hard,46282,"Manufacturer Warranty",FREE_TEXT,365879935309,4SN-2PCCUTTINGBOARDS-44015,"Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2"
hard,46282,"Personalization Instructions",FREE_TEXT,124443107633,UNV-TCFPKCB-BUN-2PC-3PK-12B15-CLR-6PK,"(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",,,,"(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch"
hard,46282,"Personalization Instructions",FREE_TEXT,127389838965,SON-TCFPKCB12IX15I-BUN-4PC-4PK-CLR,"4pk - Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch",,,,"4 Pack Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch"
hard,46282,"Personalization Instructions",FREE_TEXT,363665320900,SON-CUTBRD12X15-VARRZ-PARENT-2IH,"Multi-Pack Thin Clear Flexible Plastic Cutting Board Mat 12"" x 15""",,,,"Home Kitchen Multi-Pack Thin Clear Flexible Plastic Cutting Board Mat 12"" x 15"""
hard,46282,"Personalization Instructions",FREE_TEXT,365879832369,26C-BLE-ACACIAWOODBOARD-STD,"Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie Accessories Meal Prep (13.75 x 9.75 x 1.2 inches)",,,,"Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie 13.75 x 9.75 Inch"
hard,46282,"Personalization Instructions",FREE_TEXT,365879908020,4SN-FLEXCUTTINGMAT-PINK,"Universal Home Non-slip Flexible Cutting Mat Food Contact Dishwasher Safe - Pink",,,,"Universal Home Non-slip Flexible Cutting Mat Food Contact Dishwasher Safe - Pink"
hard,46282,"Personalization Instructions",FREE_TEXT,365879935309,4SN-2PCCUTTINGBOARDS-44015,"Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2",,,,"Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2"
hard,50380,"Item Diameter",FREE_TEXT,126391796563,SON-8-PIN-PUNCH-ST1032B-BUN-TT,"ToolTreaux Brass Pin Punch Set for Crafting Woodworking Assorted Sizes - 8pc",,,,"ToolTreaux Brass Pin Punch Set for Crafting Woodworking Assorted Sizes - 8pc"
hard,50380,"Item Diameter",FREE_TEXT,127389878151,SON-CENTERPUNCH-BRS,"Utopia's Automatic Center Punch Gold",,,,"Universal Hobby Automatic Spring Loaded Center Punch Brass Body Hole Marker"
hard,50380,"Item Diameter",FREE_TEXT,236345031462,SON-8-PIN-PUNCH-ST1032B,"Universal Tool Quality 8Pc Brass Pin Punch Set Hobby Craft Woodworking",,,,"Universal Tool Quality 8Pc Brass Pin Punch Set Hobby Craft Woodworking"
hard,50380,"Manufacturer Warranty",FREE_TEXT,126391796563,SON-8-PIN-PUNCH-ST1032B-BUN-TT,"ToolTreaux Brass Pin Punch Set for Crafting Woodworking Assorted Sizes - 8pc",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","ToolTreaux Brass Pin Punch Set for Crafting Woodworking Assorted Sizes - 8pc"
hard,50382,"Item Depth",FREE_TEXT,127389768427,SON-STEPDRILLBITS-3PC,"Universal Tool High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc",,,,"Universal Tool High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
hard,50382,"Item Depth",FREE_TEXT,127389838935,SON-MDBS-15PC-3MMT1MM-SLVR,"Universal Hobby 15pc Mini Precision Drill Bit .3mm to 1mm Set",,,,"15pc Mini Drill Bit .3mm to 1mm Set"
hard,50382,"Item Depth",FREE_TEXT,127389857849,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",,,,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
hard,50382,"Item Depth",FREE_TEXT,127389857867,SON-57HSSDB116IS-10PC-5716-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57",,,,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
hard,50382,"Item Depth",FREE_TEXT,127389878160,SON-DIAMONDHOLESAW-80GRT,"10pc Diamond Coated Hole Saw Set for Glass and Stone, 80 Grit",,,,"SE DH09HS Diamond Hole Saw Set (10 Pc.)"
hard,50382,"Item Depth",FREE_TEXT,127389932545,SON-53HSSDB116IS-10PC-5316-SLVR,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank",,,,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank"
hard,50382,"Item Depth",FREE_TEXT,236344962467,SON-MEBH-10PC-SML-SLVR,"Universal Tool 10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools",,,,"10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools"
hard,50382,"Item Depth",FREE_TEXT,236345069131,SON-PRB18THSFRT-11PC,"10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits",,,,"10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits"
hard,50382,"Item Depth",FREE_TEXT,236345069147,SON-50HSSDB116IS-10PC-STD-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50",,,,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50"
hard,50382,"Item Depth",FREE_TEXT,236345137157,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",,,,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
hard,50382,"Item Depth",FREE_TEXT,365879832357,SON-DIABURRSET120-30PC,"Universal Tool Assorted Diamond Burr Set 120 Grit .125 Inch Shank 30 Pieces",,,,"Universal Tool Assorted Diamond Burr Set 120 Grit .125 Inch Shank 30 Pieces"
hard,50382,"Item Depth",FREE_TEXT,365879935278,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",,,,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
hard,50382,"Item Diameter",FREE_TEXT,127389768427,SON-STEPDRILLBITS-3PC,"Universal Tool High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","Universal Tool High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
hard,50382,"Item Diameter",FREE_TEXT,127389838935,SON-MDBS-15PC-3MMT1MM-SLVR,"Universal Hobby 15pc Mini Precision Drill Bit .3mm to 1mm Set",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","15pc Mini Drill Bit .3mm to 1mm Set"
hard,50382,"Item Diameter",FREE_TEXT,127389857849,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
hard,50382,"Item Diameter",FREE_TEXT,127389857867,SON-57HSSDB116IS-10PC-5716-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
hard,50382,"Item Diameter",FREE_TEXT,127389878160,SON-DIAMONDHOLESAW-80GRT,"10pc Diamond Coated Hole Saw Set for Glass and Stone, 80 Grit",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","SE DH09HS Diamond Hole Saw Set (10 Pc.)"
hard,50382,"Item Diameter",FREE_TEXT,127389932545,SON-53HSSDB116IS-10PC-5316-SLVR,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank"
hard,50382,"Item Diameter",FREE_TEXT,236345069131,SON-PRB18THSFRT-11PC,"10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits"
hard,50382,"Item Diameter",FREE_TEXT,236345069147,SON-50HSSDB116IS-10PC-STD-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50"
hard,50382,"Item Diameter",FREE_TEXT,236345137157,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
hard,50382,"Item Diameter",FREE_TEXT,365879832357,SON-DIABURRSET120-30PC,"Universal Tool Assorted Diamond Burr Set 120 Grit .125 Inch Shank 30 Pieces",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","Universal Tool Assorted Diamond Burr Set 120 Grit .125 Inch Shank 30 Pieces"
hard,50382,"Item Diameter",FREE_TEXT,365879935278,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",,,"0.9 cm | 1/2 in | 10 cm | 10 in | 12 cm | 15 cm | 17 cm | 1 cm | 1 in | 2.5 cm | 20 cm | 22 cm | 25 cm | 2 cm | 2 in | 3/4 in | 3/8 in | 3 in | 4 in | 5 cm | 5 in | 6 in | 7.5 cm | 7 in | 8 in | 9 in","Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
hard,50382,"Manufacturer Warranty",FREE_TEXT,127389838935,SON-MDBS-15PC-3MMT1MM-SLVR,"Universal Hobby 15pc Mini Precision Drill Bit .3mm to 1mm Set",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","15pc Mini Drill Bit .3mm to 1mm Set"
hard,50382,"Manufacturer Warranty",FREE_TEXT,127389857849,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
hard,50382,"Manufacturer Warranty",FREE_TEXT,127389857867,SON-57HSSDB116IS-10PC-5716-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
hard,50382,"Manufacturer Warranty",FREE_TEXT,127389932545,SON-53HSSDB116IS-10PC-5316-SLVR,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank"
hard,50382,"Manufacturer Warranty",FREE_TEXT,236344962467,SON-MEBH-10PC-SML-SLVR,"Universal Tool 10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools"
hard,50382,"Manufacturer Warranty",FREE_TEXT,236345069131,SON-PRB18THSFRT-11PC,"10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits"
hard,50382,"Manufacturer Warranty",FREE_TEXT,236345069147,SON-50HSSDB116IS-10PC-STD-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50"
hard,50382,"Manufacturer Warranty",FREE_TEXT,236345137157,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
hard,50382,"Manufacturer Warranty",FREE_TEXT,365879832357,SON-DIABURRSET120-30PC,"Universal Tool Assorted Diamond Burr Set 120 Grit .125 Inch Shank 30 Pieces",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Universal Tool Assorted Diamond Burr Set 120 Grit .125 Inch Shank 30 Pieces"
hard,50382,"Manufacturer Warranty",FREE_TEXT,365879935278,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
hard,50419,"Item Diameter",FREE_TEXT,236345069194,SON-KITCHSCALE-WC199K,"Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity",,,"5 in | 6 in | 7 in | 8 in | 9 in | 9.8 in | 10 in | 11 in | 12 in | 13 in | 14 in | 15 in | 16 in | 17 in | 18 in | 19 in | 20 in","Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity"
hard,50419,"Manufacturer Warranty",FREE_TEXT,236345069194,SON-KITCHSCALE-WC199K,"Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity"
hard,50602,"Amp Hours",FREE_TEXT,236345056380,SON-ALKALINE-BUTTONBATTS-IR-TT,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc",,,"0.15 Ah | 0.28 Ah | 0.3 Ah | 0.4 Ah | 0.5 Ah | 0.6 Ah | 0.7 Ah | 0.8 Ah | 0.85 Ah | 0.9 Ah | 1 Ah | 1.1 Ah | 1.2 Ah | 1.3 Ah | 1.5 Ah | 2 Ah | 2.2 Ah | 2.3 Ah | 2.5 Ah | 2.6 Ah | 2.7 Ah | 3 Ah | 3.2 Ah | 3.4 Ah | 3.5 Ah | 3.6 Ah | 4 Ah | 4.2 Ah | 4.5 Ah | 5 Ah | 5.5 Ah | 6 Ah | 6.8 Ah | 7 Ah | 7....","ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc"
hard,50602,"Amp Hours",FREE_TEXT,236345069132,SON-HDASB-MED-BL-PARENT,"ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)",,,"0.15 Ah | 0.28 Ah | 0.3 Ah | 0.4 Ah | 0.5 Ah | 0.6 Ah | 0.7 Ah | 0.8 Ah | 0.85 Ah | 0.9 Ah | 1 Ah | 1.1 Ah | 1.2 Ah | 1.3 Ah | 1.5 Ah | 2 Ah | 2.2 Ah | 2.3 Ah | 2.5 Ah | 2.6 Ah | 2.7 Ah | 3 Ah | 3.2 Ah | 3.4 Ah | 3.5 Ah | 3.6 Ah | 4 Ah | 4.2 Ah | 4.5 Ah | 5 Ah | 5.5 Ah | 6 Ah | 6.8 Ah | 7 Ah | 7....","ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)"
hard,50602,"Amp Hours",FREE_TEXT,365879907942,SON-ABCBFER-SML-SLVR,"Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs",,,"0.15 Ah | 0.28 Ah | 0.3 Ah | 0.4 Ah | 0.5 Ah | 0.6 Ah | 0.7 Ah | 0.8 Ah | 0.85 Ah | 0.9 Ah | 1 Ah | 1.1 Ah | 1.2 Ah | 1.3 Ah | 1.5 Ah | 2 Ah | 2.2 Ah | 2.3 Ah | 2.5 Ah | 2.6 Ah | 2.7 Ah | 3 Ah | 3.2 Ah | 3.4 Ah | 3.5 Ah | 3.6 Ah | 4 Ah | 4.2 Ah | 4.5 Ah | 5 Ah | 5.5 Ah | 6 Ah | 6.8 Ah | 7 Ah | 7....","Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs"
hard,50602,"Expiration Date",FREE_TEXT,236345056380,SON-ALKALINE-BUTTONBATTS-IR-TT,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc",,,,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc"
hard,50602,"Expiration Date",FREE_TEXT,236345069132,SON-HDASB-MED-BL-PARENT,"ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)",,,,"ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)"
hard,50602,"Expiration Date",FREE_TEXT,365879907942,SON-ABCBFER-SML-SLVR,"Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs",,,,"Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs"
hard,50602,"Manufacturer Warranty",FREE_TEXT,236345056380,SON-ALKALINE-BUTTONBATTS-IR-TT,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc",,,"1 Month | 3 Months | 6 Months | 9 Months | 1 Year | 2 Years | 3 Years | 4 Years | 5 Years | 10 Years | Lifetime","ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc"
